State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",PHYSIOLOGY,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"ASCOMS, Jammu",PHYSIOLOGY,JK Priv-Govt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",PHYSIOLOGY,JK Priv-Mgmt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",PHYSIOLOGY,JK Priv-Hindu Min.,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",PHYSIOLOGY,JK Priv-NRI,"?21,97,500*","?45,560",0,?0,507,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",PSYCHIATRY,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",PSYCHIATRY,JK Govt Quota,"?11,000*","?82,000",0*,?0*,Info Not Available,,,
Jammu and Kashmir,"ASCOMS, Jammu",PSYCHIATRY,JK Priv-Govt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",PSYCHIATRY,JK Priv-Mgmt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",PSYCHIATRY,JK Priv-Hindu Min.,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",PSYCHIATRY,JK Priv-NRI,"?21,97,500*","?45,560",0,?0,507,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",RADIATION ONCOLOGY,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",RADIATION ONCOLOGY,JK Govt Quota,"?11,000*","?82,000",0*,?0*,Info Not Available,,,
Jammu and Kashmir,"Gove Med Coll, Jammu",RADIO DIAGNOSIS,JK Govt Quota,"?25,000*","?59,500",0*,?0*,1700,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",RADIO DIAGNOSIS,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",RADIO DIAGNOSIS,JK Govt Quota,"?11,000*","?82,000",0*,?0*,Info Not Available,,,
Jammu and Kashmir,"ASCOMS, Jammu",RADIO DIAGNOSIS,JK Priv-Govt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",RADIO DIAGNOSIS,JK Priv-Mgmt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",RADIO DIAGNOSIS,JK Priv-Hindu Min.,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",RADIO DIAGNOSIS,JK Priv-NRI,"?21,97,500*","?45,560",0,?0,507,,,
Jammu and Kashmir,"Gove Med Coll, Jammu",SPM,JK Govt Quota,"?25,000*","?59,500",0*,?0*,1700,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",SPM,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",SPM,JK Govt Quota,"?11,000*","?82,000",0*,?0*,Info Not Available,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",TBRD,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"Gove Med Coll, Jammu",ENT,JK Govt Quota,"?25,000*","?59,500",0*,?0*,1700,,,
Jammu and Kashmir,"Govt Med Coll, Srinagar",ENT,JK Govt Quota,"?35,750*","?59,500",0*,?0*,2150,,,
Jammu and Kashmir,"ASCOMS, Jammu",ENT,JK Priv-Govt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",ENT,JK Priv-Mgmt Quota,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",ENT,JK Priv-Hindu Min.,"?12,15,000*","?45,560",0,?0,507,,,
Jammu and Kashmir,"ASCOMS, Jammu",ENT,JK Priv-NRI,"?21,97,500*","?45,560",0,?0,507,,,
Jammu and Kashmir,"Gove Med Coll, Jammu",GENERAL SURGERY,JK Govt Quota,"?25,000*","?59,500",0*,?0*,1700,,,
