State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Punjab,"Govt Med Coll, Amritsar",BIOCHEMISTRY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Govt Med Coll, Patiala",BIOCHEMISTRY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Guru Govind Singh, Faridkot",BIOCHEMISTRY,PB - Govt Quota,"?1,00,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"DMC, Ludhiana",BIOCHEMISTRY,PB Priv-DMC Govt,"?2,60,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",BIOCHEMISTRY,PB Priv-CMC Open,?0*,"?46,000",0,?0,775,,,
Punjab,"DMC, Ludhiana",BIOCHEMISTRY,PB Priv-DMC Mgmt,"?2,60,000*","?50,000",0,?0,1326,,,
Punjab,"SDRD, Amritsar",BIOCHEMISTRY,PB Priv-SGRDGener.,"?25,000*",Info not available,0,?0,800,,,
Punjab,"Adesh IMS, Bhatinda",BIOCHEMISTRY,PB Priv-AdeshAllIndia,"?5,00,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"SDRD, Amritsar",BIOCHEMISTRY,PB Priv-SGRDSikhMin.,"?25,000*","?65,000",0,?0,800,,,
Punjab,"CMC, Ludhiana",BIOCHEMISTRY,PB Priv-CMC Min.Serv.,?0*,"?46,000",3*,Info not available*,775,,,
Punjab,"Adesh IMS, Bhatinda",BIOCHEMISTRY,PB Priv-AdeshGenMerit,"?5,00,000*","?56,100*",1*,"?25,00,000*",750,,,
Punjab,"Govt Med Coll, Patiala",DERMATOLOGY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1130,,,
Punjab,"Govt Med Coll, Amritsar",DERMATOLOGY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",951,,,
Punjab,"Guru Govind Singh, Faridkot",DERMATOLOGY,PB - Govt Quota,"?1,25,000*","?67,968*",1*,"?10,00,000*",1000,,,
Punjab,"DMC, Ludhiana",DERMATOLOGY,PB Priv-DMC Govt,"?6,50,000*","?50,000",0,?0,1326,,,
Punjab,"CMC, Ludhiana",DERMATOLOGY,PB Priv-CMC Open,"?6,50,000*","?46,000",0,?0,775,,,
