State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Odisha,"VIMSAR, Burla",GENERAL MEDICINE,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
Odisha,"MKCG, Berhampur",GENERAL MEDICINE,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"SCB, Cuttack",GENERAL MEDICINE,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"PGIMER&CapitalHosp,Bhubaneswar",GENERAL MEDICINE,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",760,,,
Odisha,"Hi-Tech, Bhubaneswar",GENERAL MEDICINE,Odisha-Mgmt Quota,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",GENERAL MEDICINE,Odisha-Govt Quota-InS,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"VIMSAR, Burla",GENERAL MEDICINE,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
Odisha,"MKCG, Berhampur",GENERAL MEDICINE,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"SCB, Cuttack",GENERAL MEDICINE,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"PGIMER&CapitalHosp,Bhubaneswar",GENERAL MEDICINE,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",760,,,
Odisha,"Hi-Tech, Bhubaneswar",GENERAL MEDICINE,Odisha-Mgmt Quota- InS,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",IHBT,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"SCB, Cuttack",IHBT,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"MKCG, Berhampur",IHBT,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"SCB, Cuttack",IHBT,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"Hi-Tech Med Coll, Rourkela",MICROBIOLOGY,Odisha-Govt Quota,"?7,15,000*",Info not available*,0,?0,420,,,
Odisha,"Hi-Tech, Bhubaneswar",MICROBIOLOGY,Odisha-Govt Quota,"?7,15,000*","?16,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",MICROBIOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",1140,,,
Odisha,"SCB, Cuttack",MICROBIOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",2106,,,
Odisha,"VIMSAR, Burla",MICROBIOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",1071,,,
Odisha,"Hi-Tech Med Coll, Rourkela",MICROBIOLOGY,Odisha-Mgmt Quota,"?10,00,000*",Info not available*,0,?0,420,,,
Odisha,"Hi-Tech, Bhubaneswar",MICROBIOLOGY,Odisha-Mgmt Quota,"?10,00,000*","?16,000*",0,?0,767,,,
Odisha,"Hi-Tech Med Coll, Rourkela",MICROBIOLOGY,Odisha-Govt Quota-InS,"?7,15,000*",Info not available*,0,?0,420,,,
Odisha,"Hi-Tech, Bhubaneswar",MICROBIOLOGY,Odisha-Govt Quota-InS,"?7,15,000*","?16,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",MICROBIOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",1140,,,
Odisha,"SCB, Cuttack",MICROBIOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",2106,,,
Odisha,"VIMSAR, Burla",MICROBIOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",1071,,,
Odisha,"Hi-Tech Med Coll, Rourkela",MICROBIOLOGY,Odisha-Mgmt Quota- InS,"?10,00,000*",Info not available*,0,?0,420,,,
Odisha,"Hi-Tech, Bhubaneswar",MICROBIOLOGY,Odisha-Mgmt Quota- InS,"?10,00,000*","?16,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",PAEDIATRICS,Odisha-Govt Quota,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",PAEDIATRICS,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"VIMSAR, Burla",PAEDIATRICS,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
Odisha,"SCB, Cuttack",PAEDIATRICS,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"PGIMER&CapitalHosp,Bhubaneswar",PAEDIATRICS,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",760,,,
Odisha,"Hi-Tech, Bhubaneswar",PAEDIATRICS,Odisha-Mgmt Quota,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",PAEDIATRICS,Odisha-Govt Quota-InS,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",PAEDIATRICS,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"VIMSAR, Burla",PAEDIATRICS,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
Odisha,"SCB, Cuttack",PAEDIATRICS,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"PGIMER&CapitalHosp,Bhubaneswar",PAEDIATRICS,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",760,,,
Odisha,"Hi-Tech, Bhubaneswar",PAEDIATRICS,Odisha-Mgmt Quota- InS,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech Med Coll, Rourkela",PATHOLOGY,Odisha-Govt Quota,"?7,15,000*",Info not available*,0,?0,420,,,
Odisha,"Hi-Tech, Bhubaneswar",PATHOLOGY,Odisha-Govt Quota,"?7,15,000*","?16,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",PATHOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",1140,,,
Odisha,"VIMSAR, Burla",PATHOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",1071,,,
Odisha,"SCB, Cuttack",PATHOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",2106,,,
Odisha,"Acharya Harihar Cancer,Cuttack",PATHOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",Info Not Available,,,
Odisha,"Hi-Tech Med Coll, Rourkela",PATHOLOGY,Odisha-Mgmt Quota,"?10,00,000*",Info not available*,0,?0,420,,,
Odisha,"Hi-Tech, Bhubaneswar",PATHOLOGY,Odisha-Mgmt Quota,"?10,00,000*","?16,000*",0,?0,767,,,
Odisha,"Hi-Tech Med Coll, Rourkela",PATHOLOGY,Odisha-Govt Quota-InS,"?7,15,000*",Info not available*,0,?0,420,,,
Odisha,"Hi-Tech, Bhubaneswar",PATHOLOGY,Odisha-Govt Quota-InS,"?7,15,000*","?16,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",PATHOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",1140,,,
Odisha,"VIMSAR, Burla",PATHOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",1071,,,
Odisha,"SCB, Cuttack",PATHOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",2106,,,
Odisha,"Acharya Harihar Cancer,Cuttack",PATHOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",Info Not Available,,,
Odisha,"Hi-Tech Med Coll, Rourkela",PATHOLOGY,Odisha-Mgmt Quota- InS,"?10,00,000*",Info not available*,0,?0,420,,,
Odisha,"Hi-Tech, Bhubaneswar",PATHOLOGY,Odisha-Mgmt Quota- InS,"?10,00,000*","?16,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",PHARMACOLOGY,Odisha-Govt Quota,"?7,15,000*","?16,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",PHARMACOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",1140,,,
Odisha,"SCB, Cuttack",PHARMACOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",2106,,,
Odisha,"VIMSAR, Burla",PHARMACOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",1071,,,
Odisha,"Hi-Tech, Bhubaneswar",PHARMACOLOGY,Odisha-Mgmt Quota,"?8,00,000*","?16,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",PHARMACOLOGY,Odisha-Govt Quota-InS,"?7,15,000*","?16,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",PHARMACOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",1140,,,
Odisha,"SCB, Cuttack",PHARMACOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",2106,,,
Odisha,"VIMSAR, Burla",PHARMACOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",1071,,,
Odisha,"Hi-Tech, Bhubaneswar",PHARMACOLOGY,Odisha-Mgmt Quota- InS,"?8,00,000*","?16,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",PHYSIOLOGY,Odisha-Govt Quota,"?4,50,000*","?16,000*",0,?0,767,,,
Odisha,"VIMSAR, Burla",PHYSIOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",1071,,,
Odisha,"MKCG, Berhampur",PHYSIOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",1140,,,
Odisha,"SCB, Cuttack",PHYSIOLOGY,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",2106,,,
Odisha,"Hi-Tech, Bhubaneswar",PHYSIOLOGY,Odisha-Mgmt Quota,"?8,00,000*","?16,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",PHYSIOLOGY,Odisha-Govt Quota-InS,"?4,50,000*","?16,000*",0,?0,767,,,
Odisha,"VIMSAR, Burla",PHYSIOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",1071,,,
Odisha,"MKCG, Berhampur",PHYSIOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",1140,,,
Odisha,"SCB, Cuttack",PHYSIOLOGY,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",2106,,,
Odisha,"Hi-Tech, Bhubaneswar",PHYSIOLOGY,Odisha-Mgmt Quota- InS,"?8,00,000*","?16,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",PSYCHIATRY,Odisha-Govt Quota,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"SCB, Cuttack",PSYCHIATRY,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"MKCG, Berhampur",PSYCHIATRY,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"Hi-Tech, Bhubaneswar",PSYCHIATRY,Odisha-Mgmt Quota,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",PSYCHIATRY,Odisha-Govt Quota-InS,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"SCB, Cuttack",PSYCHIATRY,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"MKCG, Berhampur",PSYCHIATRY,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"Hi-Tech, Bhubaneswar",PSYCHIATRY,Odisha-Mgmt Quota- InS,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"SCB, Cuttack",RADIATION ONCOLOGY,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"SCB, Cuttack",RADIATION ONCOLOGY,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"Hi-Tech, Bhubaneswar",RADIO DIAGNOSIS,Odisha-Govt Quota,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"SCB, Cuttack",RADIO DIAGNOSIS,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"VIMSAR, Burla",RADIO DIAGNOSIS,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
Odisha,"MKCG, Berhampur",RADIO DIAGNOSIS,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"Hi-Tech, Bhubaneswar",RADIO DIAGNOSIS,Odisha-Mgmt Quota,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",RADIO DIAGNOSIS,Odisha-Govt Quota-InS,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"SCB, Cuttack",RADIO DIAGNOSIS,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"VIMSAR, Burla",RADIO DIAGNOSIS,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
Odisha,"MKCG, Berhampur",RADIO DIAGNOSIS,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"Hi-Tech, Bhubaneswar",RADIO DIAGNOSIS,Odisha-Mgmt Quota- InS,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",SPM,Odisha-Govt Quota,"?7,15,000*","?16,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",SPM,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",1140,,,
Odisha,"SCB, Cuttack",SPM,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",2106,,,
Odisha,"VIMSAR, Burla",SPM,Odisha-Govt Quota,"?38,500*","?88,686*",2*,"?66,30,000*",1071,,,
Odisha,"Hi-Tech, Bhubaneswar",SPM,Odisha-Mgmt Quota,"?10,00,000*","?16,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",SPM,Odisha-Govt Quota-InS,"?7,15,000*","?16,000*",0,?0,767,,,
Odisha,"MKCG, Berhampur",SPM,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",1140,,,
Odisha,"SCB, Cuttack",SPM,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",2106,,,
Odisha,"VIMSAR, Burla",SPM,Odisha-Govt Quota-InS,"?38,500*","?88,686*",2*,"?66,30,000*",1071,,,
Odisha,"Hi-Tech, Bhubaneswar",SPM,Odisha-Mgmt Quota- InS,"?10,00,000*","?16,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",TBRD,Odisha-Govt Quota,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"SCB, Cuttack",TBRD,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"MKCG, Berhampur",TBRD,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"VIMSAR, Burla",TBRD,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
Odisha,"PGIMER&CapitalHosp,Bhubaneswar",TBRD,Odisha-Govt Quota,"?38,500*","?70,686",2*,"?53,30,000*",760,,,
Odisha,"Hi-Tech, Bhubaneswar",TBRD,Odisha-Mgmt Quota,"?25,00,000*","?30,000*",0,?0,767,,,
Odisha,"Hi-Tech, Bhubaneswar",TBRD,Odisha-Govt Quota-InS,"?7,15,000*","?30,000*",0,?0,767,,,
Odisha,"SCB, Cuttack",TBRD,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",2106,,,
Odisha,"MKCG, Berhampur",TBRD,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1140,,,
Odisha,"VIMSAR, Burla",TBRD,Odisha-Govt Quota-InS,"?38,500*","?70,686",2*,"?53,30,000*",1071,,,
