State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Tamil Nadu,"CMC, Vellore",ANATOMY,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",ANATOMY,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"St. Peters Medical Coll, Hosur",BIOCHEMISTRY,TN Mgmt Quota,"?4,35,000*",Info not available,Info Not Available,Info not available,Info Not Available,,,
Tamil Nadu,"Annapoorna Medical Coll, Salem",BIOCHEMISTRY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,Info Not Available,,,
Tamil Nadu,Melmaruvathur Adiparasakthi,BIOCHEMISTRY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,700,,,
Tamil Nadu,"Velammal Med Col, Madurai",BIOCHEMISTRY,TN Mgmt Quota,"?4,35,000*","?37,000*",0,?0,1024,,,
Tamil Nadu,"Karpagam Faculty, Coimbatore",BIOCHEMISTRY,TN Mgmt Quota,"?4,35,000*","?38,000*",0,?0,675,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",BIOCHEMISTRY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",BIOCHEMISTRY,TN Mgmt Quota,"?4,35,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"KarpagaVinayaga,Maduranthagam",BIOCHEMISTRY,TN Mgmt Quota,"?4,35,000*","?10,000*",0,?0,550,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",BIOCHEMISTRY,TN Mgmt Quota,"?4,35,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"PSG IMS, Coimbatore",BIOCHEMISTRY,TN Mgmt Quota,"?4,35,000*","?25,000*",0,?0,1130,,,
Tamil Nadu,"Karpagam Faculty, Coimbatore",BIOCHEMISTRY,TN Mgmt-Telugu Min,"?4,35,000*","?38,000*",0,?0,675,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",BIOCHEMISTRY,TN Mgmt-Telugu Min,"?4,35,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",BIOCHEMISTRY,TN Mgmt-Telugu Min,"?4,35,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Mookambika IMS, Kanyakumari",BIOCHEMISTRY,TN Mgmt-Malayalam Min,"?4,35,000*","?15,000*",0,?0,600,,,
Tamil Nadu,"CMC, Vellore",BIOCHEMISTRY,TN CMC-Service,"?65,470*","?51,000",2,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",BIOCHEMISTRY,TN CMC-Minority Network,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"CMC, Vellore",BIOCHEMISTRY,TN CMC-Inst Preference,"?65,470*","?51,000",3,"?40,00,000",2879,,,
Tamil Nadu,"PSG IMS, Coimbatore",DERMATOLOGY,TN Mgmt Quota,"?15,50,000*","?25,000*",0,?0,1130,,,
Tamil Nadu,"Karpagam Faculty, Coimbatore",DERMATOLOGY,TN Mgmt Quota,"?15,50,000*","?38,000*",0,?0,675,,,
Tamil Nadu,"Madha Medical College, Chennai",DERMATOLOGY,TN Mgmt Quota,"?15,50,000*",Info not available,0,?0,Info Not Available,,,
Tamil Nadu,"Tagore Med Coll, Chennai",DERMATOLOGY,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,818,,,
Tamil Nadu,"Dhanalakshmi Srin, Perambalur",DERMATOLOGY,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,800,,,
Tamil Nadu,"Trichy SRM Med Coll, Trichy",DERMATOLOGY,TN Mgmt Quota,"?15,50,000*","?35,000*",0,?0,1575,,,
Tamil Nadu,"Velammal Med Col, Madurai",DERMATOLOGY,TN Mgmt Quota,"?15,50,000*","?37,000*",0,?0,1024,,,
Tamil Nadu,"KarpagaVinayaga,Maduranthagam",DERMATOLOGY,TN Mgmt Quota,"?15,50,000*","?10,000*",0,?0,550,,,
