State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Pondicherry,"IGMC & RI, Pondicherry",GENERAL MEDICINE,PY-Govt Quota,"?1,10,000*","?43,000",0,?0,750,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",GENERAL MEDICINE,PY Mgmt-TeluguMin,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",GENERAL MEDICINE,PY Mgmt-Open,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",GENERAL MEDICINE,PY Mgmt-Open,"?23,90,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",GENERAL MEDICINE,PY Mgmt-Open,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",MICROBIOLOGY,PY-Govt Quota,"?1,00,000*","?7,000*",0,?0,1120,,,
Pondicherry,"SMVMCH, Pondicherry",MICROBIOLOGY,PY-Govt Quota,"?1,00,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",MICROBIOLOGY,PY-Govt Quota,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"IGMC & RI, Pondicherry",MICROBIOLOGY,PY-Govt Quota,"?1,10,000*","?43,000",0,?0,750,,,
Pondicherry,"PIMS, Pondicherry",MICROBIOLOGY,PY Mgmt-Chris.Min,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",MICROBIOLOGY,PY Mgmt-TeluguMin,"?1,00,000*","?7,000*",0,?0,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",MICROBIOLOGY,PY Mgmt-Open,"?1,00,000*","?7,000*",0,?0,1120,,,
Pondicherry,"SMVMCH, Pondicherry",MICROBIOLOGY,PY Mgmt-Open,"?1,00,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",MICROBIOLOGY,PY Mgmt-Open,"?6,55,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PAEDIATRICS,PY-Govt Quota,"?7,95,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",PAEDIATRICS,PY-Govt Quota,"?7,95,000",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",PAEDIATRICS,PY-Govt Quota,"?7,95,000","?43,000",0,?0,740,,,
Pondicherry,"PIMS, Pondicherry",PAEDIATRICS,PY Mgmt-Chris.Min,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PAEDIATRICS,PY Mgmt-TeluguMin,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PAEDIATRICS,PY Mgmt-Open,"?39,00,000*","?7,000*",2*,Info not available*,1120,,,
Pondicherry,"SMVMCH, Pondicherry",PAEDIATRICS,PY Mgmt-Open,"?23,90,000*",?0*,0,?0,900,,,
Pondicherry,"PIMS, Pondicherry",PAEDIATRICS,PY Mgmt-Open,"?23,90,000","?43,000",0,?0,740,,,
Pondicherry,"SriVenkateswaraa, Pondicherry",PATHOLOGY,PY-Govt Quota,"?6,55,000*","?7,000*",2*,Info not available*,1120,,,
