State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Kerala,"KMCT Med Coll, Kozhikode",ANATOMY,KER Self Fin. Seats,"?11,23,062*","?53,000",0,?0,790,,,
Kerala,"SreeUthradomThirunal,Trivandrum",ANATOMY,KER Self Fin. Seats,"?11,23,062*","?53,000",0,?0,Info Not Available,,,
Kerala,"Malabar Med Coll, Kozhikode",ANATOMY,KER Self Fin. Seats,"?11,23,062*","?53,000",1,"?20,00,000",720,,,
Kerala,"MES Med Coll, Malappuram",ANATOMY,KER Self Fin. Seats,"?11,23,062*","?53,000",1*,"?10,00,000*",680,,,
Kerala,"Pushpagiri IMS, Tiruvalla",ANATOMY,KER Self Fin. Seats,"?11,23,062*","?43,000",0,?0,955,,,
Kerala,"Kannur Med Coll, Kannur",ANATOMY,KER Self Fin. Seats,"?11,23,062","?53,000",0,?0,700,,,
Kerala,"Sree Gokulam, Trivandrum",ANATOMY,KER Self Fin. Seats,"?10,61,897*","?53,000",0,?0,760,,,
Kerala,"Karuna Med Coll, Palakkad",ANATOMY,KER Self Fin. Seats,"?11,23,062","?53,000",0,?0,500,,,
Kerala,"Govt Med Coll, Kottayam",BIOCHEMISTRY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",Info Not Available,,,
Kerala,"Govt Med Coll, Kozhikode",BIOCHEMISTRY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",3025,,,
Kerala,"Medical College, Trivandrum",BIOCHEMISTRY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",2126,,,
Kerala,"TD Med Coll, Allepey",BIOCHEMISTRY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1050,,,
Kerala,"Govt Med Coll, Thrissur",BIOCHEMISTRY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1400,,,
Kerala,"KMCT Med Coll, Kozhikode",BIOCHEMISTRY,KER Self Fin. Seats,"?11,23,062*","?53,000",0,?0,790,,,
Kerala,"Malabar Med Coll, Kozhikode",BIOCHEMISTRY,KER Self Fin. Seats,"?11,23,062*","?53,000",1,"?20,00,000",720,,,
Kerala,"Pushpagiri IMS, Tiruvalla",BIOCHEMISTRY,KER Self Fin. Seats,"?11,23,062*","?43,000",0,?0,955,,,
Kerala,"Amala IMS, Thrissur",BIOCHEMISTRY,KER Self Fin. Seats,"?11,23,062*","?53,000",0,?0,640,,,
Kerala,"Sree Gokulam, Trivandrum",BIOCHEMISTRY,KER Self Fin. Seats,"?10,61,897*","?53,000",0,?0,760,,,
Kerala,"MES Med Coll, Malappuram",BIOCHEMISTRY,KER Self Fin. Seats,"?11,23,062*","?53,000",1*,"?10,00,000*",680,,,
Kerala,"Kannur Med Coll, Kannur",BIOCHEMISTRY,KER Self Fin. Seats,"?11,23,062","?53,000",0,?0,700,,,
Kerala,"Karuna Med Coll, Palakkad",BIOCHEMISTRY,KER Self Fin. Seats,"?11,23,062","?53,000",0,?0,500,,,
Kerala,"Govt Med Coll, Manjeri",DERMATOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",500,,,
Kerala,"Govt Med Coll, Kozhikode",DERMATOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",3025,,,
Kerala,"Academy of Med Sci, Pariyaram",DERMATOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1752,,,
Kerala,"Govt Med Coll, Kottayam",DERMATOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",Info Not Available,,,
Kerala,"Medical College, Trivandrum",DERMATOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",2126,,,
Kerala,"TD Med Coll, Allepey",DERMATOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1050,,,
Kerala,"Govt Med Coll, Thrissur",DERMATOLOGY,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1400,,,
Kerala,"PK Das IMS, Palakkad",DERMATOLOGY,KER Self Fin. Seats,"?17,61,665*","?53,000",1*,"?10,00,000*",750,,,
Kerala,"Jubilee Mission, Thrissur",DERMATOLOGY,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,1450,,,
Kerala,"SreeUthradomThirunal,Trivandrum",DERMATOLOGY,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,Info Not Available,,,
Kerala,"Dr Somervel Mem, Karakonam",DERMATOLOGY,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,695,,,
Kerala,"Malabar Med Coll, Kozhikode",DERMATOLOGY,KER Self Fin. Seats,"?18,49,748*","?53,000",1,"?20,00,000",720,,,
Kerala,"Sree Gokulam, Trivandrum",DERMATOLOGY,KER Self Fin. Seats,"?17,49,006*","?53,000",0,?0,760,,,
Kerala,"Travancore Med Coll, Kollam",DERMATOLOGY,KER Self Fin. Seats,"?18,49,748*","?50,000",0*,?0*,750,,,
Kerala,"KMCT Med Coll, Kozhikode",DERMATOLOGY,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,790,,,
Kerala,"MES Med Coll, Malappuram",DERMATOLOGY,KER Self Fin. Seats,"?18,49,748*","?53,000",1*,"?10,00,000*",680,,,
Kerala,"Azeezia IMS, Kollam",DERMATOLOGY,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,540,,,
Kerala,"Pushpagiri IMS, Tiruvalla",DERMATOLOGY,KER Self Fin. Seats,"?18,49,748*","?43,000",0,?0,955,,,
Kerala,"Amala IMS, Thrissur",DERMATOLOGY,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,640,,,
Kerala,"Jubilee Mission, Thrissur",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,1450,,,
Kerala,"SreeUthradomThirunal,Trivandrum",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,Info Not Available,,,
Kerala,"Dr Somervel Mem, Karakonam",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,695,,,
Kerala,"Malabar Med Coll, Kozhikode",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?53,000",1,"?20,00,000",720,,,
Kerala,"Sree Gokulam, Trivandrum",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,760,,,
Kerala,"Travancore Med Coll, Kollam",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?50,000",0*,?0*,750,,,
Kerala,"KMCT Med Coll, Kozhikode",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,790,,,
Kerala,"MES Med Coll, Malappuram",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?53,000",1*,"?10,00,000*",680,,,
Kerala,"Azeezia IMS, Kollam",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,540,,,
Kerala,"Pushpagiri IMS, Tiruvalla",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?43,000",0,?0,955,,,
Kerala,"Amala IMS, Thrissur",DERMATOLOGY,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,640,,,
Kerala,"Medical College, Trivandrum",EMERGENCY MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",2126,,,
Kerala,"Govt Med Coll, Kozhikode",EMERGENCY MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",3025,,,
Kerala,"Academy of Med Sci, Pariyaram",EMERGENCY MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1752,,,
Kerala,"Believers Church, Thiruvalla",EMERGENCY MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,750,,,
Kerala,"KMCT Med Coll, Kozhikode",EMERGENCY MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,790,,,
Kerala,"Travancore Med Coll, Kollam",EMERGENCY MEDICINE,KER Self Fin. Seats,"?18,49,748*","?50,000",0*,?0*,750,,,
Kerala,"Malabar Med Coll, Kozhikode",EMERGENCY MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",1,"?20,00,000",720,,,
Kerala,"Amala IMS, Thrissur",EMERGENCY MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,640,,,
Kerala,"Jubilee Mission, Thrissur",EMERGENCY MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,1450,,,
Kerala,"KMCT Med Coll, Kozhikode",EMERGENCY MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,790,,,
Kerala,"Travancore Med Coll, Kollam",EMERGENCY MEDICINE,KER SF NRI Seats,"?38,86,680*","?50,000",0*,?0*,750,,,
Kerala,"Malabar Med Coll, Kozhikode",EMERGENCY MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",1,"?20,00,000",720,,,
Kerala,"Amala IMS, Thrissur",EMERGENCY MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,640,,,
Kerala,"Jubilee Mission, Thrissur",EMERGENCY MEDICINE,KER SF NRI Seats,"?38,86,680*","?53,000",0,?0,1450,,,
Kerala,"Govt Med Coll, Kozhikode",FAMILY MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",3025,,,
Kerala,"KMCT Med Coll, Kozhikode",FAMILY MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,790,,,
Kerala,"Govt Med Coll, Kozhikode",FORENSIC MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",3025,,,
Kerala,"Govt Med Coll, Kottayam",FORENSIC MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",Info Not Available,,,
Kerala,"Medical College, Trivandrum",FORENSIC MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",2126,,,
Kerala,"Govt Med Coll, Kollam",FORENSIC MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",500,,,
Kerala,"TD Med Coll, Allepey",FORENSIC MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1050,,,
Kerala,"Govt Med Coll, Thrissur",FORENSIC MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1400,,,
Kerala,"Academy of Med Sci, Pariyaram",GENERAL MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1752,,,
Kerala,"Medical College, Trivandrum",GENERAL MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",2126,,,
Kerala,"Govt Med Coll, Kozhikode",GENERAL MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",3025,,,
Kerala,"Govt Med Coll, Thrissur",GENERAL MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1400,,,
Kerala,"Govt Med Coll, Kottayam",GENERAL MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",Info Not Available,,,
Kerala,"TD Med Coll, Allepey",GENERAL MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",1050,,,
Kerala,"Govt Med Coll, Ernakulam",GENERAL MEDICINE,KER Govt Quota,"?69,470*","?57,876",1*,"?50,00,000*",700,,,
Kerala,"DM Wayanad IMS, Wayanad",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,700,,,
Kerala,"Believers Church, Thiruvalla",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,750,,,
Kerala,"PK Das IMS, Palakkad",GENERAL MEDICINE,KER Self Fin. Seats,"?17,61,665*","?53,000",1*,"?10,00,000*",750,,,
Kerala,"Mount Zion, Pathanamthitta",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,604,,,
Kerala,"Dr Somervel Mem, Karakonam",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,695,,,
Kerala,"Al-Azhar Med Coll, Thodupuzha",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?40,000",0,?0,700,,,
Kerala,"SreeUthradomThirunal,Trivandrum",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,Info Not Available,,,
Kerala,"KMCT Med Coll, Kozhikode",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,790,,,
Kerala,"Malabar Med Coll, Kozhikode",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",1,"?20,00,000",720,,,
Kerala,"Sree Narayana IMS, Ernakulam",GENERAL MEDICINE,KER Self Fin. Seats,"?17,49,006*","?53,000",0,?0,Info Not Available,,,
Kerala,"Travancore Med Coll, Kollam",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?50,000",0*,?0*,750,,,
Kerala,"Azeezia IMS, Kollam",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,540,,,
Kerala,"Pushpagiri IMS, Tiruvalla",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?43,000",0,?0,955,,,
Kerala,"Sree Gokulam, Trivandrum",GENERAL MEDICINE,KER Self Fin. Seats,"?17,49,006*","?53,000",0,?0,760,,,
Kerala,"Malankara Orthodox, Kolechery",GENERAL MEDICINE,KER Self Fin. Seats,"?18,49,748*","?53,000",0,?0,1110,,,
