State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Madhya Pradesh,"Govt Med Coll, Ratlam",ANATOMY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"Bundelkhand Med Coll, Sagar",ANATOMY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",750,,,
Madhya Pradesh,"RD Gardi, Ujjain",ANATOMY,MP Priv-NonDomicile,?0*,"?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Chirayu Med Coll, Bhopal",ANATOMY,MP Priv-NonDomicile,"?9,10,000*","?72,633",1,"?10,00,000",912,,,
Madhya Pradesh,"Index Med Coll, Indore",ANATOMY,MP Priv-NonDomicile,"?99,800*","?69,115*",1,"?10,00,000",1299,,,
Madhya Pradesh,"RKDF Medical College, Jatkhedi",ANATOMY,MP Priv-NonDomicile,"?11,00,000*","?69,115*",1*,"?10,00,000*",Info Not Available,,,
Madhya Pradesh,"LNMC & RC, Bhopal",ANATOMY,MP Priv-NonDomicile,"?1,00,000*","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Aurobindo Med Coll, Indore",ANATOMY,MP Priv-NonDomicile,"?97,800*","?69,115*",1,"?10,00,000",1230,,,
Madhya Pradesh,"Peoples College, Bhopal",ANATOMY,MP Priv-NonDomicile,"?4,51,000*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"MGM Med Coll, Indore",BIOCHEMISTRY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1300,,,
Madhya Pradesh,"Govt Med Coll, Datia",BIOCHEMISTRY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",540,,,
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",BIOCHEMISTRY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"Govt Med Coll, Ratlam",BIOCHEMISTRY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"Gandhi Med Coll, Bhopal",BIOCHEMISTRY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1135,,,
Madhya Pradesh,"SSMC, Rewa",BIOCHEMISTRY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1140,,,
Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",BIOCHEMISTRY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"Bundelkhand Med Coll, Sagar",BIOCHEMISTRY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",750,,,
Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",BIOCHEMISTRY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1100,,,
Madhya Pradesh,"RD Gardi, Ujjain",BIOCHEMISTRY,MP Priv-Open,?0*,"?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"RKDF Medical College, Jatkhedi",BIOCHEMISTRY,MP Priv-Open,"?11,00,000*","?69,115*",1*,"?10,00,000*",Info Not Available,,,
Madhya Pradesh,"Chirayu Med Coll, Bhopal",BIOCHEMISTRY,MP Priv-Open,"?9,10,000*","?72,633",1,"?10,00,000",912,,,
Madhya Pradesh,"LNMC & RC, Bhopal",BIOCHEMISTRY,MP Priv-Open,"?1,00,000*","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Aurobindo Med Coll, Indore",BIOCHEMISTRY,MP Priv-Open,"?97,800*","?69,115*",1,"?10,00,000",1230,,,
Madhya Pradesh,"Peoples College, Bhopal",BIOCHEMISTRY,MP Priv-Open,"?4,51,000*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"Index Med Coll, Indore",BIOCHEMISTRY,MP Priv-Open,"?99,800*","?69,115*",1,"?10,00,000",1299,,,
Madhya Pradesh,"MGM Med Coll, Indore",BIOCHEMISTRY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1300,,,
Madhya Pradesh,"Govt Med Coll, Datia",BIOCHEMISTRY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",540,,,
Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",BIOCHEMISTRY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"Govt Med Coll, Ratlam",BIOCHEMISTRY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"Gandhi Med Coll, Bhopal",BIOCHEMISTRY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1135,,,
Madhya Pradesh,"SSMC, Rewa",BIOCHEMISTRY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1140,,,
Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",BIOCHEMISTRY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"Bundelkhand Med Coll, Sagar",BIOCHEMISTRY,MP Govt-NonDomicile,"?1,01,500*","?75,444",1,"?10,00,000",750,,,
Madhya Pradesh,"RD Gardi, Ujjain",BIOCHEMISTRY,MP Priv-NonDomicile,?0*,"?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Chirayu Med Coll, Bhopal",BIOCHEMISTRY,MP Priv-NonDomicile,"?9,10,000*","?72,633",1,"?10,00,000",912,,,
Madhya Pradesh,"Index Med Coll, Indore",BIOCHEMISTRY,MP Priv-NonDomicile,"?99,800*","?69,115*",1,"?10,00,000",1299,,,
Madhya Pradesh,"RKDF Medical College, Jatkhedi",BIOCHEMISTRY,MP Priv-NonDomicile,"?11,00,000*","?69,115*",1*,"?10,00,000*",Info Not Available,,,
Madhya Pradesh,"LNMC & RC, Bhopal",BIOCHEMISTRY,MP Priv-NonDomicile,"?1,00,000*","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Aurobindo Med Coll, Indore",BIOCHEMISTRY,MP Priv-NonDomicile,"?97,800*","?69,115*",1,"?10,00,000",1230,,,
Madhya Pradesh,"Peoples College, Bhopal",BIOCHEMISTRY,MP Priv-NonDomicile,"?4,51,000*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"Gandhi Med Coll, Bhopal",DERMATOLOGY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1135,,,
Madhya Pradesh,"MGM Med Coll, Indore",DERMATOLOGY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1300,,,
Madhya Pradesh,"Govt Med Coll, Ratlam",DERMATOLOGY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",300,,,
Madhya Pradesh,"SSMC, Rewa",DERMATOLOGY,MP Govt Quota,"?1,01,500*","?75,444",1,"?10,00,000",1140,,,
Madhya Pradesh,"RD Gardi, Ujjain",DERMATOLOGY,MP Priv-Open,"?13,50,000","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Amaltas IMS, Dewas",DERMATOLOGY,MP Priv-Open,"?21,50,000*","?69,115*",1,"?10,00,000",720,,,
Madhya Pradesh,"RKDF Medical College, Jatkhedi",DERMATOLOGY,MP Priv-Open,"?20,80,000*","?69,115*",1*,"?10,00,000*",Info Not Available,,,
Madhya Pradesh,"Peoples College, Bhopal",DERMATOLOGY,MP Priv-Open,"?21,30,000*","?75,444",1,"?10,00,000",1150,,,
Madhya Pradesh,"Chirayu Med Coll, Bhopal",DERMATOLOGY,MP Priv-Open,"?22,10,000*","?72,633",1,"?10,00,000",912,,,
Madhya Pradesh,"LNMC & RC, Bhopal",DERMATOLOGY,MP Priv-Open,"?22,80,000*","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Index Med Coll, Indore",DERMATOLOGY,MP Priv-Open,"?22,50,000*","?69,115*",1,"?10,00,000",1299,,,
Madhya Pradesh,"Aurobindo Med Coll, Indore",DERMATOLOGY,MP Priv-Open,"?23,10,000*","?69,115*",1,"?10,00,000",1230,,,
Madhya Pradesh,"RD Gardi, Ujjain",DERMATOLOGY,MP Priv-NRI,"?40,50,000","?69,115*",1,"?10,00,000",750,,,
Madhya Pradesh,"Amaltas IMS, Dewas",DERMATOLOGY,MP Priv-NRI,"?75,25,000*","?69,115*",1,"?10,00,000",720,,,
