State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Gujarat,"GMERS MedColl Hosp,Ahmedabad",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,970,,,
Delhi,"Hindu Rao Hospital, Delhi",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,980,,,
Pondicherry,"IG GovtGenHosp&PGI,Pondicherry",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,626,,,
Delhi,"Jaipur Golden Hospital, Delhi",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,242,,,
Maharashtra,"Jehangir Hospital, Pune",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,335,,,
Jammu and Kashmir,"JLNM Hosp, Rainawari",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,200,,,
Tamil Nadu,"Kongunad Hosp, Coimbatore",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,250,,,
West Bengal,"RN Tagore (Cardiac), Kolkata",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,681,,,
Maharashtra,"Rajiv Gandhi MedColl,Thane,MUM",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,500,,,
Punjab,"SBLS Civil Hospital, Jalandhar",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,470,,,
Delhi,"Sir Ganga Ram Hospital, Delhi",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,675,,,
Jharkhand,"Tata Main Hospital, Jamshedpur",DNBGENERAL SURGERY,DNB Sponsored,"?1,25,000",-,0,?0,915,,,
Gujarat,"GMERS MedColl Hosp,Vadadora",DNBMICROBIOLOGY,DNB Sponsored,"?1,25,000",-,0,?0,750,,,
Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBNEUROSURGERY 6 YRS,DNB Sponsored,"?1,25,000",-,0,?0,745,,,
Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBNEUROSURGERY 6 YRS,DNB Sponsored,"?1,25,000",-,0,?0,600,,,
Pondicherry,"RG Govt Wom&Child,Pondicherry",DNBOBG,DNB Sponsored,"?1,25,000",-,0,?0,700,,,
Jharkhand,"Bokaro General Hosp, Bokaro",DNBOBG,DNB Sponsored,"?1,25,000",-,0,?0,910,,,
Delhi,"Dr Baba Saheb Ambedkar, Delhi",DNBOBG,DNB Sponsored,"?1,25,000",-,0,?0,500,,,
Telangana,"Fernandez Hospital, Hyderabad",DNBOBG,DNB Sponsored,"?1,25,000",-,0,?0,224,,,
Delhi,"Hindu Rao Hospital, Delhi",DNBOBG,DNB Sponsored,"?1,25,000",-,0,?0,980,,,
Jharkhand,"Tata Main Hospital, Jamshedpur",DNBOBG,DNB Sponsored,"?1,25,000",-,0,?0,915,,,
Tamil Nadu,"Aravind Eye Hospital, Noombal",DNBOPHTHALMOLOGY,DNB Sponsored,"?1,25,000",-,0,?0,250,,,
Tamil Nadu,"Arvind Eye Hosp, Coimbatore",DNBOPHTHALMOLOGY,DNB Sponsored,"?1,25,000",-,0,?0,450,,,
Tamil Nadu,"Aravind Eye Hospital, Theni",DNBOPHTHALMOLOGY,DNB Sponsored,"?1,25,000",Info not available,0,?0,163,,,
Kerala,"ChaithanyaEyeHosp,Trivandrum",DNBOPHTHALMOLOGY,DNB Sponsored,"?1,25,000",-,0,?0,50,,,
Tamil Nadu,"Dr Agarwal's Eye Hosp, Chennai",DNBOPHTHALMOLOGY,DNB Sponsored,"?1,25,000",-,0,?0,9,,,
Kerala,"Little Flower Hosp, Angamaly",DNBOPHTHALMOLOGY,DNB Sponsored,"?1,25,000",-,0,?0,690,,,
Karnataka,"MM Joshi Eye Hospital, Hubli",DNBOPHTHALMOLOGY,DNB Sponsored,"?1,25,000",-,0,?0,40,,,
Karnataka,"Nethradhama SS Eye Hosp, BLR",DNBOPHTHALMOLOGY,DNB Sponsored,"?1,25,000",-,0,?0,127,,,
Assam,"SriSankaradevaNethr,Guwahati",DNBOPHTHALMOLOGY,DNB Sponsored,"?1,25,000",-,0,?0,177,,,
Punjab,"Amandeep Hospital, Amritsar",DNBORTHOPAEDICS,DNB Sponsored,"?1,25,000",-,0,?0,200,,,
Andhra Pradesh,"BalajiInstitute-BIRRD,Tirupati",DNBORTHOPAEDICS,DNB Sponsored,"?1,25,000",-,0,?0,250,,,
Tamil Nadu,"Ganga Med Centre, Coimbatore",DNBORTHOPAEDICS,DNB Sponsored,"?1,25,000",-,0,?0,500,,,
Tamil Nadu,"Preethi Hospital, Madurai",DNBORTHOPAEDICS,DNB Sponsored,"?1,25,000",-,0,?0,214,,,
Jharkhand,"Tata Main Hospital, Jamshedpur",DNBORTHOPAEDICS,DNB Sponsored,"?1,25,000",-,0,?0,915,,,
West Bengal,"Apollo Gleneagles, Kolkata",DNBPAEDIATRICS,DNB Sponsored,"?1,25,000",-,0,?0,750,,,
Delhi,"Dr Baba Saheb Ambedkar, Delhi",DNBPAEDIATRICS,DNB Sponsored,"?1,25,000",-,0,?0,500,,,
Gujarat,"GMERS MedColl Hosp,Ahmedabad",DNBPAEDIATRICS,DNB Sponsored,"?1,25,000",-,0,?0,970,,,
Telangana,"Asha Hospital, Hyderabad",DNBPSYCHIATRY,DNB Sponsored,"?1,25,000",-,0,?0,96,,,
Gujarat,"Gujarat IMH Hosp, Ahmedabad",DNBPSYCHIATRY,DNB Sponsored,"?1,25,000",-,0,?0,312,,,
West Bengal,"Apollo Gleneagles, Kolkata",DNBRADIO DIAGNOSIS,DNB Sponsored,"?1,25,000",-,0,?0,750,,,
Jammu and Kashmir,"Govt Med Coll Hosp, Anantnag",DNBCOMMUNITY MEDICINE,DNB Sponsored,"?1,25,000",-,0,?0,363,,,
West Bengal,"Apollo Gleneagles, Kolkata",DNBPAEDIATRICS(SEC),DNB Sponsored,"?1,25,000",-,0,?0,750,,,
Delhi,"Dr Baba Saheb Ambedkar, Delhi",DNBPAEDIATRICS(SEC),DNB Sponsored,"?1,25,000",-,0,?0,500,,,
