State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
Rajasthan,"Govt Med Coll, Bharatpur",ANATOMY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"RUHS, Jaipur",ANATOMY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",300,,,
Rajasthan,"Jhalawar Med Coll, Jhalawar",ANATOMY,RAJ Govt - Govt Quota,"?88,265*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"Govt Med Coll, Kota",ANATOMY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",2581,,,
Rajasthan,"Dr SSTantia Med,Sri Ganganagar",ANATOMY,RAJ Priv-All India,"?3,60,000",Info not available,0,?0,Info Not Available,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",ANATOMY,RAJ Priv-All India,?0,"?55,000",0,?0,1400,,,
Rajasthan,Jaipur National Univ IMS,ANATOMY,RAJ Priv-All India,"?6,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",ANATOMY,RAJ Priv-All India,"?6,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",ANATOMY,RAJ Priv-All India,"?20,000*","?50,000",0,?0,1130,,,
Rajasthan,"Dr SSTantia Med,Sri Ganganagar",ANATOMY,RAJ Priv-Govt Quota,"?3,60,000",Info not available,0,?0,Info Not Available,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",ANATOMY,RAJ Priv-Govt Quota,?0,"?55,000",0,?0,1400,,,
Rajasthan,Jaipur National Univ IMS,ANATOMY,RAJ Priv-Govt Quota,"?6,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",ANATOMY,RAJ Priv-Govt Quota,"?6,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",ANATOMY,RAJ Priv-Govt Quota,"?20,000*","?50,000",0,?0,1130,,,
Rajasthan,Jaipur National Univ IMS,ANATOMY,RAJ Priv-Mgmt Quota,"?6,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",ANATOMY,RAJ Priv-Mgmt Quota,"?7,50,000*",Info not available*,0,?0,1310,,,
Rajasthan,"Govt Med Coll, Pali",ANATOMY,RAJ Govt - Mgmt Quota,"?8,68,200*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"Govt Med Coll, Bharatpur",ANATOMY,RAJ Govt - Mgmt Quota,"?8,68,200*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"Jhalawar Med Coll, Jhalawar",ANATOMY,RAJ Govt - Mgmt Quota,"?8,68,200*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"JLNMC, Ajmer",BIOCHEMISTRY,RAJ Govt - Govt Quota,"?10,982*","?82,800*",2*,"?25,00,000*",1428,,,
Rajasthan,"SMS, Jaipur",BIOCHEMISTRY,RAJ Govt - Govt Quota,"?11,647*","?82,800*",2*,"?25,00,000*",5702,,,
Rajasthan,"SP Med Coll, Bikaner",BIOCHEMISTRY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"Govt Med Coll, Kota",BIOCHEMISTRY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",2581,,,
Rajasthan,"RNT, Udaipur",BIOCHEMISTRY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",2206,,,
Rajasthan,"RUHS, Jaipur",BIOCHEMISTRY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",300,,,
Rajasthan,"SNMC, Jodhpur",BIOCHEMISTRY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",3101,,,
Rajasthan,"Jhalawar Med Coll, Jhalawar",BIOCHEMISTRY,RAJ Govt - Govt Quota,"?88,265*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"Govt Med Coll, Bhilwara",BIOCHEMISTRY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,Jaipur National Univ IMS,BIOCHEMISTRY,RAJ Priv-All India,"?7,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",BIOCHEMISTRY,RAJ Priv-All India,"?6,00,000*","?55,000",0,?0,1400,,,
Rajasthan,"Geetanjali, Udaipur",BIOCHEMISTRY,RAJ Priv-All India,"?6,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",BIOCHEMISTRY,RAJ Priv-All India,"?20,000*","?50,000",0,?0,1130,,,
Rajasthan,Jaipur National Univ IMS,BIOCHEMISTRY,RAJ Priv-Govt Quota,"?7,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",BIOCHEMISTRY,RAJ Priv-Govt Quota,"?6,00,000*","?55,000",0,?0,1400,,,
Rajasthan,"Geetanjali, Udaipur",BIOCHEMISTRY,RAJ Priv-Govt Quota,"?6,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",BIOCHEMISTRY,RAJ Priv-Govt Quota,"?20,000*","?50,000",0,?0,1130,,,
Rajasthan,Jaipur National Univ IMS,BIOCHEMISTRY,RAJ Priv-Mgmt Quota,"?7,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"Geetanjali, Udaipur",BIOCHEMISTRY,RAJ Priv-Mgmt Quota,"?7,50,000*",Info not available*,0,?0,1310,,,
Rajasthan,"Govt Med Coll, Bhilwara",BIOCHEMISTRY,RAJ Govt - Mgmt Quota,"?8,68,200*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"Jhalawar Med Coll, Jhalawar",BIOCHEMISTRY,RAJ Govt - Mgmt Quota,"?8,68,200*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"SNMC, Jodhpur",DERMATOLOGY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",3101,,,
Rajasthan,"JLNMC, Ajmer",DERMATOLOGY,RAJ Govt - Govt Quota,"?10,982*","?82,800*",2*,"?25,00,000*",1428,,,
Rajasthan,"SMS, Jaipur",DERMATOLOGY,RAJ Govt - Govt Quota,"?11,647*","?82,800*",2*,"?25,00,000*",5702,,,
Rajasthan,"SP Med Coll, Bikaner",DERMATOLOGY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",Info Not Available,,,
Rajasthan,"RNT, Udaipur",DERMATOLOGY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",2206,,,
Rajasthan,"Govt Med Coll, Kota",DERMATOLOGY,RAJ Govt - Govt Quota,"?12,812*","?82,800*",2*,"?25,00,000*",2581,,,
Rajasthan,"Ananta IMS & RC, Rajsamand",DERMATOLOGY,RAJ Priv-All India,"?32,55,000*","?25,000",0,?0,775,,,
Rajasthan,Jaipur National Univ IMS,DERMATOLOGY,RAJ Priv-All India,"?75,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"PMCH(Pacific), Udaipur",DERMATOLOGY,RAJ Priv-All India,"?1,00,00,000*",?0*,0,?0,Info Not Available,,,
Rajasthan,"PIMS(Pacific), Umarda, Udaipur",DERMATOLOGY,RAJ Priv-All India,"?1,05,00,000*",Info not available*,0,?0,750,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",DERMATOLOGY,RAJ Priv-All India,"?60,00,000*","?55,000",0,?0,1400,,,
Rajasthan,"Geetanjali, Udaipur",DERMATOLOGY,RAJ Priv-All India,"?84,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",DERMATOLOGY,RAJ Priv-All India,"?85,00,000*","?55,200*",0,?0,1130,,,
Rajasthan,"Ananta IMS & RC, Rajsamand",DERMATOLOGY,RAJ Priv-Govt Quota,"?32,55,000*","?25,000",0,?0,775,,,
Rajasthan,Jaipur National Univ IMS,DERMATOLOGY,RAJ Priv-Govt Quota,"?75,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"PMCH(Pacific), Udaipur",DERMATOLOGY,RAJ Priv-Govt Quota,"?1,00,00,000*",?0*,0,?0,Info Not Available,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",DERMATOLOGY,RAJ Priv-Govt Quota,"?60,00,000*","?55,000",0,?0,1400,,,
Rajasthan,"Geetanjali, Udaipur",DERMATOLOGY,RAJ Priv-Govt Quota,"?84,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",DERMATOLOGY,RAJ Priv-Govt Quota,"?85,00,000*","?55,200*",0,?0,1130,,,
Rajasthan,"PIMS(Pacific), Umarda, Udaipur",DERMATOLOGY,RAJ Priv-Govt Quota,"?1,05,00,000*",Info not available*,0,?0,750,,,
Rajasthan,"Ananta IMS & RC, Rajsamand",DERMATOLOGY,RAJ Priv-Mgmt Quota,"?1,00,00,000*","?25,000",0,?0,775,,,
Rajasthan,Jaipur National Univ IMS,DERMATOLOGY,RAJ Priv-Mgmt Quota,"?90,00,000*",Info not available*,0,?0,810,,,
Rajasthan,"PMCH(Pacific), Udaipur",DERMATOLOGY,RAJ Priv-Mgmt Quota,"?1,30,00,000*",?0*,0,?0,Info Not Available,,,
Rajasthan,"MGMC&H, Sitapur, Jaipur",DERMATOLOGY,RAJ Priv-Mgmt Quota,"?75,00,000*","?55,000",0,?0,1400,,,
Rajasthan,"Geetanjali, Udaipur",DERMATOLOGY,RAJ Priv-Mgmt Quota,"?1,00,00,000*",Info not available*,0,?0,1310,,,
Rajasthan,"National IMS&R, Jaipur",DERMATOLOGY,RAJ Priv-Mgmt Quota,"?1,00,00,000*","?55,200*",0,?0,1130,,,
