State,Institute,Course,Quota,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",ANAESTHESIOLOGY,WB NRI Quota,"?1,33,33,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"ICARE IMS & R, Haldia",ANAESTHESIOLOGY,WB NRI Quota,"?1,50,00,000*","?40,000",0,?0,Info Not Available,,,
West Bengal,"Jagannath Gupta IMS, Kolkata",ANATOMY,WB Govt Quota,"?9,00,000*","?43,600",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",ANATOMY,WB Govt Quota,"?9,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",ANATOMY,WB Govt Quota,"?2,16,000*","?40,000",0*,?0*,800,,,
West Bengal,"KPC Med Coll, Jadavpur",ANATOMY,WB Govt Quota,"?8,50,000*","?43,758",0,?0,750,,,
West Bengal,Bankura Sammilani Med Coll,ANATOMY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1441,,,
West Bengal,Burdwan Medical College,ANATOMY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1099,,,
West Bengal,Calcutta National Med Coll,ANATOMY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1470,,,
West Bengal,"College of Med & JNM, Kalyani",ANATOMY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",450,,,
West Bengal,"IPGMER, Kolkata",ANATOMY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2300,,,
West Bengal,"Medical College, Kolkata",ANATOMY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2668,,,
West Bengal,"Nilratan Sircar, Kolkata",ANATOMY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1920,,,
West Bengal,"NBMC, Darjeeling",ANATOMY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",843,,,
West Bengal,"RG Kar Med Coll, Kolkata",ANATOMY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1663,,,
West Bengal,"Jagannath Gupta IMS, Kolkata",ANATOMY,WB Mgmt Quota,"?27,00,000*","?43,600",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",ANATOMY,WB Mgmt Quota,"?27,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",ANATOMY,WB Mgmt Quota,"?6,40,000*","?40,000",0*,?0*,800,,,
West Bengal,"IQ-City Med Coll, Burdwan",BIOCHEMISTRY,WB Govt Quota,"?2,16,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",BIOCHEMISTRY,WB Govt Quota,"?3,90,000*","?25,000",0,?0,Info Not Available,,,
West Bengal,"KPC Med Coll, Jadavpur",BIOCHEMISTRY,WB Govt Quota,"?8,50,000*","?43,758",0,?0,750,,,
West Bengal,Bankura Sammilani Med Coll,BIOCHEMISTRY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1441,,,
West Bengal,Burdwan Medical College,BIOCHEMISTRY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1099,,,
West Bengal,Calcutta National Med Coll,BIOCHEMISTRY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1470,,,
West Bengal,"College of Med & SDH, Kolkata",BIOCHEMISTRY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",500,,,
West Bengal,"IPGMER, Kolkata",BIOCHEMISTRY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2300,,,
West Bengal,"Medical College, Kolkata",BIOCHEMISTRY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2668,,,
West Bengal,Murshidabad Med Coll,BIOCHEMISTRY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1208,,,
West Bengal,"Nilratan Sircar, Kolkata",BIOCHEMISTRY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1920,,,
West Bengal,"NBMC, Darjeeling",BIOCHEMISTRY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",843,,,
West Bengal,"RG Kar Med Coll, Kolkata",BIOCHEMISTRY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1663,,,
West Bengal,"IQ-City Med Coll, Burdwan",BIOCHEMISTRY,WB Mgmt Quota,"?6,40,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",BIOCHEMISTRY,WB Mgmt Quota,"?15,50,000*","?25,000",0,?0,Info Not Available,,,
West Bengal,"Jagannath Gupta IMS, Kolkata",DERMATOLOGY,WB Govt Quota,"?9,00,000*","?43,600",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",DERMATOLOGY,WB Govt Quota,"?14,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",DERMATOLOGY,WB Govt Quota,"?9,00,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",DERMATOLOGY,WB Govt Quota,"?14,00,000*","?40,000",0,?0,Info Not Available,,,
West Bengal,"KPC Med Coll, Jadavpur",DERMATOLOGY,WB Govt Quota,"?8,50,000*","?43,758",0,?0,750,,,
West Bengal,Bankura Sammilani Med Coll,DERMATOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1441,,,
West Bengal,Burdwan Medical College,DERMATOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1099,,,
West Bengal,Calcutta National Med Coll,DERMATOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1470,,,
West Bengal,"IPGMER, Kolkata",DERMATOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2300,,,
West Bengal,"Medical College, Kolkata",DERMATOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2668,,,
West Bengal,"Nilratan Sircar, Kolkata",DERMATOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1920,,,
West Bengal,"RG Kar Med Coll, Kolkata",DERMATOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1663,,,
West Bengal,"School of Tropical Med,Kolkata",DERMATOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",173,,,
West Bengal,"Jagannath Gupta IMS, Kolkata",DERMATOLOGY,WB Mgmt Quota,"?27,00,000*","?43,600",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",DERMATOLOGY,WB Mgmt Quota,"?40,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",DERMATOLOGY,WB Mgmt Quota,"?27,00,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",DERMATOLOGY,WB Mgmt Quota,"?40,00,000*","?40,000",0,?0,Info Not Available,,,
West Bengal,"KPC Med Coll, Jadavpur",DERMATOLOGY,WB Mgmt Quota,"?27,00,000*","?43,758",0,?0,750,,,
West Bengal,"Jagannath Gupta IMS, Kolkata",DERMATOLOGY,WB NRI Quota,"?66,67,000*","?43,600",0,?0,Info Not Available,,,
West Bengal,"KPC Med Coll, Jadavpur",DERMATOLOGY,WB NRI Quota,"?66,67,000*","?43,758",0,?0,750,,,
West Bengal,"IQ-City Med Coll, Burdwan",DERMATOLOGY,WB NRI Quota,"?1,33,33,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",DERMATOLOGY,WB NRI Quota,"?1,50,00,000*","?40,000",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",DERMATOLOGY,WB NRI Quota,"?1,33,33,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IPGMER, Kolkata",EMERGENCY MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2300,,,
West Bengal,Bankura Sammilani Med Coll,FORENSIC MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1441,,,
West Bengal,Burdwan Medical College,FORENSIC MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1099,,,
West Bengal,"College of Med & JNM, Kalyani",FORENSIC MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",450,,,
West Bengal,"Medical College, Kolkata",FORENSIC MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2668,,,
West Bengal,Midnapore Medical College,FORENSIC MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1051,,,
West Bengal,"Nilratan Sircar, Kolkata",FORENSIC MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1920,,,
West Bengal,"NBMC, Darjeeling",FORENSIC MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",843,,,
West Bengal,"RG Kar Med Coll, Kolkata",FORENSIC MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1663,,,
West Bengal,"Shri Ramkrishna IMS, Durgapur",GENERAL MEDICINE,WB Govt Quota,"?16,80,000*","?60,000",0,?0,Info Not Available,,,
West Bengal,"Jagannath Gupta IMS, Kolkata",GENERAL MEDICINE,WB Govt Quota,"?9,00,000*","?43,600",0,?0,Info Not Available,,,
West Bengal,"VIMS, Kolkata",GENERAL MEDICINE,WB Govt Quota,"?18,000*","?49,884*",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",GENERAL MEDICINE,WB Govt Quota,"?14,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",GENERAL MEDICINE,WB Govt Quota,"?9,00,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",GENERAL MEDICINE,WB Govt Quota,"?14,00,000*","?40,000",0,?0,Info Not Available,,,
West Bengal,"KPC Med Coll, Jadavpur",GENERAL MEDICINE,WB Govt Quota,"?8,50,000*","?43,758",0,?0,750,,,
West Bengal,Bankura Sammilani Med Coll,GENERAL MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1441,,,
West Bengal,Burdwan Medical College,GENERAL MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1099,,,
West Bengal,Calcutta National Med Coll,GENERAL MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1470,,,
West Bengal,"College of Med & SDH, Kolkata",GENERAL MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",500,,,
West Bengal,"Command Hospital, Kolkata",GENERAL MEDICINE,WB Govt Quota,"?12,000*","?50,000",3*,"?30,00,000*",760,,,
West Bengal,"ESI, Joka, Kolkata",GENERAL MEDICINE,WB Govt Quota,"?2,50,000*","?1,00,980*",2*,"?10,00,000*",470,,,
West Bengal,"IPGMER, Kolkata",GENERAL MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2300,,,
West Bengal,"Medical College, Kolkata",GENERAL MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2668,,,
West Bengal,Midnapore Medical College,GENERAL MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1051,,,
West Bengal,"Nilratan Sircar, Kolkata",GENERAL MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1920,,,
West Bengal,"NBMC, Darjeeling",GENERAL MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",843,,,
West Bengal,"RG Kar Med Coll, Kolkata",GENERAL MEDICINE,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1663,,,
West Bengal,"Shri Ramkrishna IMS, Durgapur",GENERAL MEDICINE,WB Mgmt Quota,"?40,00,000*","?60,000",0,?0,Info Not Available,,,
West Bengal,"Jagannath Gupta IMS, Kolkata",GENERAL MEDICINE,WB Mgmt Quota,"?27,00,000*","?43,600",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",GENERAL MEDICINE,WB Mgmt Quota,"?40,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",GENERAL MEDICINE,WB Mgmt Quota,"?27,00,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",GENERAL MEDICINE,WB Mgmt Quota,"?40,00,000*","?40,000",0,?0,Info Not Available,,,
West Bengal,"KPC Med Coll, Jadavpur",GENERAL MEDICINE,WB Mgmt Quota,"?27,00,000*","?43,758",0,?0,750,,,
West Bengal,"Shri Ramkrishna IMS, Durgapur",GENERAL MEDICINE,WB NRI Quota,"?1,33,33,000*","?60,000",0,?0,Info Not Available,,,
West Bengal,"Jagannath Gupta IMS, Kolkata",GENERAL MEDICINE,WB NRI Quota,"?66,67,000*","?43,600",0,?0,Info Not Available,,,
West Bengal,"KPC Med Coll, Jadavpur",GENERAL MEDICINE,WB NRI Quota,"?66,67,000*","?43,758",0,?0,750,,,
West Bengal,"IQ-City Med Coll, Burdwan",GENERAL MEDICINE,WB NRI Quota,"?1,33,33,000*","?40,000",0*,?0*,800,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",GENERAL MEDICINE,WB NRI Quota,"?1,33,33,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"ICARE IMS & R, Haldia",GENERAL MEDICINE,WB NRI Quota,"?1,50,00,000*","?40,000",0,?0,Info Not Available,,,
West Bengal,"Medical College, Kolkata",GERIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2668,,,
West Bengal,"Medical College, Kolkata",IHBT,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2668,,,
West Bengal,"Chittaranjan CancerInst,Kolkata",LAB MEDICINE,WB Govt Quota,"?12,000*","?49,884",1*,"?10,00,000*",670,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",MICROBIOLOGY,WB Govt Quota,"?9,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",MICROBIOLOGY,WB Govt Quota,"?2,16,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",MICROBIOLOGY,WB Govt Quota,"?3,90,000*","?25,000",0,?0,Info Not Available,,,
West Bengal,"KPC Med Coll, Jadavpur",MICROBIOLOGY,WB Govt Quota,"?8,50,000*","?43,758",0,?0,750,,,
West Bengal,Bankura Sammilani Med Coll,MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1441,,,
West Bengal,Burdwan Medical College,MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1099,,,
West Bengal,Calcutta National Med Coll,MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1470,,,
West Bengal,"College of Med & JNM, Kalyani",MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",450,,,
West Bengal,"College of Med & SDH, Kolkata",MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",500,,,
West Bengal,"IPGMER, Kolkata",MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2300,,,
West Bengal,Malda Med Coll,MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",Info Not Available,,,
West Bengal,"Medical College, Kolkata",MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2668,,,
West Bengal,"Nilratan Sircar, Kolkata",MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1920,,,
West Bengal,"NBMC, Darjeeling",MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",843,,,
West Bengal,"RG Kar Med Coll, Kolkata",MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1663,,,
West Bengal,"School of Tropical Med,Kolkata",MICROBIOLOGY,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",173,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",MICROBIOLOGY,WB Mgmt Quota,"?27,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",MICROBIOLOGY,WB Mgmt Quota,"?6,40,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",MICROBIOLOGY,WB Mgmt Quota,"?15,50,000*","?25,000",0,?0,Info Not Available,,,
West Bengal,"KPC Med Coll, Jadavpur",MICROBIOLOGY,WB Mgmt Quota,"?8,50,000*","?43,758",0,?0,750,,,
West Bengal,"Shri Ramkrishna IMS, Durgapur",PAEDIATRICS,WB Govt Quota,"?16,80,000*","?60,000",0,?0,Info Not Available,,,
West Bengal,"Jagannath Gupta IMS, Kolkata",PAEDIATRICS,WB Govt Quota,"?9,00,000*","?43,600",0,?0,Info Not Available,,,
West Bengal,"VIMS, Kolkata",PAEDIATRICS,WB Govt Quota,"?18,000*","?49,884*",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",PAEDIATRICS,WB Govt Quota,"?14,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",PAEDIATRICS,WB Govt Quota,"?9,00,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",PAEDIATRICS,WB Govt Quota,"?14,00,000*","?40,000",0,?0,Info Not Available,,,
West Bengal,Bankura Sammilani Med Coll,PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1441,,,
West Bengal,Burdwan Medical College,PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1099,,,
West Bengal,Calcutta National Med Coll,PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1470,,,
West Bengal,"Chittaranjan Seva, Kolkata",PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",Info Not Available,,,
West Bengal,"College of Med & SDH, Kolkata",PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",500,,,
West Bengal,"Command Hospital, Kolkata",PAEDIATRICS,WB Govt Quota,"?12,000*","?50,000",3*,"?30,00,000*",760,,,
West Bengal,"BCRoy PGI of PaedSci,Kolkata",PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",620,,,
West Bengal,"ESI, Joka, Kolkata",PAEDIATRICS,WB Govt Quota,"?2,50,000*","?1,00,980*",2*,"?10,00,000*",470,,,
West Bengal,"Inst of Child Health, Kolkata",PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",Info Not Available,,,
West Bengal,"IPGMER, Kolkata",PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2300,,,
West Bengal,Malda Med Coll,PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",Info Not Available,,,
West Bengal,"Medical College, Kolkata",PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",2668,,,
West Bengal,Midnapore Medical College,PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1051,,,
West Bengal,"Nilratan Sircar, Kolkata",PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1920,,,
West Bengal,"NBMC, Darjeeling",PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",843,,,
West Bengal,"RG Kar Med Coll, Kolkata",PAEDIATRICS,WB Govt Quota,"?12,000*","?49,884",3*,"?30,00,000*",1663,,,
West Bengal,"Shri Ramkrishna IMS, Durgapur",PAEDIATRICS,WB Mgmt Quota,"?40,00,000*","?60,000",0,?0,Info Not Available,,,
West Bengal,"Jagannath Gupta IMS, Kolkata",PAEDIATRICS,WB Mgmt Quota,"?27,00,000*","?43,600",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",PAEDIATRICS,WB Mgmt Quota,"?40,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",PAEDIATRICS,WB Mgmt Quota,"?27,00,000*","?40,000",0*,?0*,800,,,
West Bengal,"ICARE IMS & R, Haldia",PAEDIATRICS,WB Mgmt Quota,"?40,00,000*","?40,000",0,?0,Info Not Available,,,
West Bengal,"Shri Ramkrishna IMS, Durgapur",PAEDIATRICS,WB NRI Quota,"?1,33,33,000*","?60,000",0,?0,Info Not Available,,,
West Bengal,"ICARE IMS & R, Haldia",PAEDIATRICS,WB NRI Quota,"?1,50,00,000*","?40,000",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",PAEDIATRICS,WB NRI Quota,"?1,33,33,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"VIMS, Kolkata",PATHOLOGY,WB Govt Quota,"?18,000*","?49,884*",0,?0,Info Not Available,,,
West Bengal,"Gouri Devi Inst of MS,Durgapur",PATHOLOGY,WB Govt Quota,"?9,00,000*","?44,000",0,?0,Info Not Available,,,
West Bengal,"IQ-City Med Coll, Burdwan",PATHOLOGY,WB Govt Quota,"?2,16,000*","?40,000",0*,?0*,800,,,
