Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
5,73699,Rajasthan,"SK Hospital, Sikar, Rajasthan",DO(NBEMS),NBE Diploma,SC,125000,"60,375",0,0,Info Not Available
5,73942,Andhra Pradesh,"Govt Siddhartha, Vijaywada",MICROBIOLOGY,AIQ,GEN,"48,600",60823,0,0,707
5,74476,Karnataka,"Wenlock Dist Hosp, Mangalore",DNBIHBT,DNB Post MBBS,OBC,125000,"45,000",1,2000000,705
5,74905,Maharashtra,"JN Med College, Meghe, Wardha",GENERAL SURGERY,MNG,GEN,"40,00,000","66,829",1,500000,2150
5,75187,Uttar Pradesh,"KGMU, Lucknow",IHBT,AIQ,SC,"54,700",109955,2,"40,00,000",4500
5,75232,Uttar Pradesh,"JNMC (AMU), Aligarh",PHARMACOLOGY,AIQ,GEN,38000,"1,08,000",0,0,1269
5,75564,Delhi,"MAMC, Delhi",PHYSIOLOGY,AIQ,GEN,"57,600","1,26,927",0,0,2800
5,76285,Telangana,"Rajiv Gandhi IMS, Adilabad",PATHOLOGY,AIQ,SC,"25,000",58289,1,2000000,Info Not Available
5,76353,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",TBRD,MNG,GEN,"38,00,000",48000,0,0,1180
5,76512,Uttar Pradesh,"JNMC (AMU), Aligarh",PHARMACOLOGY,AIQ,GEN,38000,"1,08,000",0,0,1269
5,76520,Tripura,"Agartala Med Coll, Agartala",SPM,AIQ,GEN,"1,50,000","55,200",1,"35,00,000",580
5,76665,Jammu and Kashmir,"Govt Med Coll, Srinagar",MICROBIOLOGY,AIQ,GEN,"35,750",59500,0,0,2150
5,77039,Jammu and Kashmir,"Govt Med Coll Hosp, Jammu",DNBBIOCHEMISTRY,DNB Post MBBS,GEN,125000,"59,500",0,0,2220
5,77235,Uttar Pradesh,"Govt Med Coll, Kannauj",MICROBIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",470
5,77751,Jharkhand,"MGM Med Coll, Jamshedpur",PATHOLOGY,AIQ,EWS,1500,54500,3,"30,00,000",540
5,77808,Telangana,"Govt Med Coll, Nizamabad",FORENSIC MEDICINE,AIQ,GEN,"25,000",58289,1,2000000,500
5,78540,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",SPM,AIQ,GEN,"5,75,000",50000,3,5000000,650
5,79422,Maharashtra,"JN Med College, Meghe, Wardha",TBRD,MNG,GEN,"37,00,000","66,829",1,500000,2150
5,80796,Karnataka,"Bangalore Med Coll, Bangalore",GENERAL SURGERY,AIQ,ST,"1,24,150",56250,3,"50,00,000",1993
5,82582,Tamil Nadu,"SRM Med Coll, Kancheepuram",ANAESTHESIOLOGY,MNG,GEN,"30,00,000",50923,0,0,1590
5,83924,Tamil Nadu,Tirunelveli Med Coll,TBRD,AIQ,ST,"50,000","52,451",2,"40,00,000",1737
5,84713,West Bengal,"Uttarpara StateGenHosp,Hooghly",DLO(NBEMS),NBE Diploma,SC,125000,49884,0,0,Info Not Available
5,84908,Meghalaya,"NEIGRIHMS, Shillong",PHARMACOLOGY,AIQ,GEN,"16,300","96,000",0,0,594
5,85223,Jammu and Kashmir,"Govt Med Coll Hosp,Karan Nagar",DNBIHBT,DNB Post MBBS,OBC,125000,"59,500",0,0,1020
5,85579,Maharashtra,"AFMC, Pune",PHYSIOLOGY,AFMS,GEN,"1,43,500",91282,5,"57,50,000",1082
5,85654,Kerala,"Govt Med Coll, Kozhikode",PHYSIOLOGY,AIQ,GEN,"69,470",57876,1,"50,00,000",3025
5,86417,Andhra Pradesh,"Area Hospital, Gudiwada, AP",DFAM(NBEMS),NBE Diploma,SC,125000,60823,0,0,-
5,86491,Haryana,"Kalpana Chawala Govt MC,Karnal",BIOCHEMISTRY,AIQ,GEN,"1,25,000","1,00,980",0,0,500
5,87394,Uttar Pradesh,"Govt IMS, Kasna",PATHOLOGY,AIQ,SC,40000,"1,00,980",2,"40,00,000",500
5,87892,Uttar Pradesh,"BRD Med Coll, Gorakhpur",ANAESTHESIOLOGY,AIQ,ST,40000,"1,00,980",2,"40,00,000",1050
5,88727,Uttar Pradesh,"Govt Med Coll, Firozobad",PATHOLOGY,AIQ,SC,40000,"1,00,980",2,"40,00,000",517
5,89498,Pondicherry,"SLIMS, Pondicherry",ORTHOPAEDICS,MNG,GEN,"55,00,000",43000,0,0,1230
5,89701,Jammu and Kashmir,"Govt Med Coll, Srinagar",PATHOLOGY,AIQ,SC,"35,750",59500,0,0,2150
5,89724,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",FORENSIC MEDICINE,AIQ,GEN,"48,600",60823,0,0,715
5,89772,Uttar Pradesh,"IMS(BHU), Varanasi",ANATOMY,AIQ,GEN,"48,226","1,00,706",0,0,1165
5,91132,Pondicherry,"MGMC & RI, Pondicherry",OPHTHALMOLOGY,MNG,GEN,"35,00,000",40000,0,0,1380
5,91184,Tamil Nadu,"Meenakshi Med Coll, Enathur",OPHTHALMOLOGY,MNG,GEN,"35,00,000",25000,0,0,1110
5,91238,Madhya Pradesh,"Bundelkhand Med Coll, Sagar",BIOCHEMISTRY,AIQ,GEN,"1,01,500",75444,1,1000000,750
5,93051,Pondicherry,"SLIMS, Pondicherry",OPHTHALMOLOGY,MNG,GEN,"35,00,000",43000,0,0,1230
5,93208,West Bengal,"District Hospital, Howrah",DLO(NBEMS),NBE Diploma,SC,125000,49884,0,0,642
5,93771,West Bengal,"RG Kar Med Coll, Kolkata",ANAESTHESIOLOGY,AIQ,ST,"12,000",49884,3,"30,00,000",1663
5,94018,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",FORENSIC MEDICINE,MNG,GEN,"4,00,000",48000,0,0,1180
5,94072,Chhattisgarh,"CIMS, Bilaspur",SPM,AIQ,OBC,"20,000",67500,2,"50,00,000",550
5,94361,Karnataka,Kodagu Inst of Med Sciences,PHARMACOLOGY,AIQ,GEN,"69,150",56250,3,"50,00,000",600
5,94782,Mizoram,"Civil Hospital, Aizawl",DO(NBEMS),NBE Diploma,SC,125000,50000,0,0,300
5,95977,Haryana,"MMIMS, Mullana, Ambala",GENERAL MEDICINE,NRI,GEN,"83,50,000",56100,1,1000000,940
5,96350,Maharashtra,"DY Patil, Pimpri, Pune",GENERAL SURGERY,MNG,GEN,"45,00,000","76,629",1,0,2011
5,96409,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",PSYCHIATRY,MNG,GEN,"30,00,000",56010,0,0,800
5,96475,Bihar,"Jawaharlal Nehru, Bhagalpur",BIOCHEMISTRY,AIQ,GEN,"9,000",82000,3,"25,00,000",800
5,97099,Uttar Pradesh,"Auton. State Med Coll, Ayodhya",PHARMACOLOGY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",-
5,97209,Uttar Pradesh,"LLRM Med Coll, Meerut",PHARMACOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",1090
5,97861,Rajasthan,"SP Med Coll, Bikaner",MICROBIOLOGY,AIQ,SC,"12,812","82,800",2,"25,00,000",Info Not Available
5,98007,Uttarakhand,"VCSG Med Coll, Pauri Garhwal",MICROBIOLOGY,AIQ,GEN,"1,00,000","76,600",0,0,Info Not Available
5,98187,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",PHARMACOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1150
5,98268,Tamil Nadu,"ACS Med Coll, Chennai",SPM,MNG,GEN,"10,00,000","20,000",0,0,1050
5,98824,Madhya Pradesh,"SSMC, Rewa",MICROBIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1140
5,99063,Jammu and Kashmir,"Govt Med Coll Hosp, Jammu",DNBHEALTH ADMINISTRATION,DNB Post MBBS,OBC,125000,"59,500",0,0,2220
5,99433,Uttar Pradesh,"LLRM Med Coll, Meerut",PHYSIOLOGY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",1090
5,100078,Rajasthan,"Govt Hosp, Barmer",DFAM(NBEMS),NBE Diploma,SC,125000,"60,375",0,0,Info Not Available
5,100179,Uttar Pradesh,"UP Univ of Med Sci, Etawah",MICROBIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",1268
5,100304,Maharashtra,"DY Patil, Navi Mumbai",GENERAL SURGERY,MNG,GEN,"43,50,000",76629,1,1000000,1662
5,100801,Rajasthan,"JLNMC, Ajmer",FORENSIC MEDICINE,AIQ,GEN,"10,982","82,800",2,"25,00,000",1428
5,101372,Maharashtra,"DY Patil, Pimpri, Pune",GENERAL SURGERY,MNG,GEN,"45,00,000","76,629",1,0,2011
5,101663,Maharashtra,"Seth GS, Mumbai",ANATOMY,AIQ,GEN,"1,43,300",92522,1,5000000,2250
5,101869,Gujarat,"GMERS Med Coll Hosp, Junagadh",DNBCOMMUNITY MEDICINE,DNB Post MBBS,OBC,125000,"1,00,800",0,0,Info Not Available
5,102217,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",FORENSIC MEDICINE,AIQ,OBC,"1,43,300",92522,1,5000000,1462
5,102879,Bihar,"AN Magadh, Gaya",BIOCHEMISTRY,AIQ,GEN,"9,000",82000,3,"25,00,000",425
5,103771,Tamil Nadu,"Madurai Med Coll, Madurai",SPM,AIQ,SC,"50,000","52,451",2,"40,00,000",3518
5,103809,West Bengal,Midnapore Medical College,GENERAL SURGERY,AIQ,ST,"12,000",49884,3,"30,00,000",1051
5,104133,Assam,"Jorhat Med Coll, Jorhat",SPM,AIQ,OBC,"17,900","55,200",2,"20,00,000",814
5,105711,Odisha,"Apollo Hospital, Bhubaneswar",DNBMICROBIOLOGY,DNB Post MBBS,GEN,125000,66916,0,0,350
5,106424,Punjab,"Govt Med Coll, Patiala",FORENSIC MEDICINE,AIQ,GEN,"1,00,000","67,968",1,"10,00,000",1130
5,107080,Karnataka,"Bidar IMS, Bidar",PHARMACOLOGY,AIQ,GEN,"69,150",56250,3,"50,00,000",500
5,107394,Odisha,"MKCG, Berhampur",FORENSIC MEDICINE,AIQ,GEN,"38,500","88,686",2,"66,30,000",1140
5,107742,Jharkhand,"Rajendra IMS, Ranchi",ANATOMY,AIQ,GEN,1500,"1,00,770",3,"30,00,000",1754
5,108034,Jammu and Kashmir,"Govt Med Coll Hosp, Anantnag",DNBCOMMUNITY MEDICINE,DNB Post MBBS,OBC,125000,"59,500",0,0,363
5,108810,Madhya Pradesh,Bhopal Memorial Hosp & RC,MICROBIOLOGY,AIQ,OBC,"1,27,420",75444,1,1000000,350
5,109378,Delhi,"Hindu Rao, Delhi",DA,DU,GEN,"57,600","1,26,927",0,0,832
5,109452,Jammu and Kashmir,"Assoc Hosp Govt MC, Kathua",DNBCOMMUNITY MEDICINE,DNB Post MBBS,GEN,125000,"59,500",0,0,564
5,109777,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",GENERAL SURGERY,AIQ,ST,"10,00,000",50000,3,5000000,650
5,110321,Assam,"Gauhati Med Coll, Guwahati",FORENSIC MEDICINE,AIQ,GEN,"17,900","55,200",2,"20,00,000",2185
5,110380,Maharashtra,"JN Med College, Meghe, Wardha",PATHOLOGY,MNG,GEN,"15,55,000","66,829",1,500000,2150
5,110396,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",MICROBIOLOGY,AIQ,GEN,"5,75,000",50000,3,5000000,650
5,111394,Uttar Pradesh,"JNMC (AMU), Aligarh",RADIATION ONCOLOGY,AIQ,ST,38000,"1,08,000",0,0,1269
5,111727,Maharashtra,"Topiwala, Mumbai",FORENSIC MEDICINE,AIQ,OBC,"1,43,300",92522,1,5000000,1300
5,112082,Delhi,"Lady Hardinge, Delhi",ANATOMY,AIQ,OBC,"57,600","1,26,927",0,0,877
5,113187,Rajasthan,"JLNMC, Ajmer",BIOCHEMISTRY,AIQ,GEN,"10,982","82,800",2,"25,00,000",1428
5,113336,Maharashtra,"BJMC, Pune",FORENSIC MEDICINE,AIQ,OBC,"1,43,300",92522,1,5000000,1296
5,113429,Tamil Nadu,Chengalpattu Med Coll,SPM,AIQ,SC,"50,000","52,451",2,"40,00,000",700
5,113533,Haryana,"MMIMS, Mullana, Ambala",PATHOLOGY,MNG,GEN,"17,95,000",56100,1,1000000,940
5,114451,Rajasthan,"SNMC, Jodhpur",FORENSIC MEDICINE,AIQ,OBC,"12,812","82,800",2,"25,00,000",3101
5,114915,Delhi,"Lady Hardinge, Delhi",SPM,DU,GEN,"57,600","1,26,927",0,0,877
5,115429,Assam,"Assam Med Coll, Dibrugarh",PHARMACOLOGY,AIQ,GEN,"17,900","55,200",2,"20,00,000",1365
5,115523,West Bengal,Bankura Sammilani Med Coll,FORENSIC MEDICINE,AIQ,GEN,"12,000",49884,3,"30,00,000",1441
5,115600,Karnataka,"Hassan IMS, Hassan",PSYCHIATRY,AIQ,ST,"1,24,150",56250,3,"50,00,000",Info Not Available
5,117306,Pondicherry,"Aarupadai Veedu, Pondicherry",RADIO DIAGNOSIS,NRI,GEN,"65,41,000",40000,0,0,584
5,117562,Maharashtra,"BVDU, Pune",RADIO DIAGNOSIS,NRI,GEN,"1,15,73,000","76,000",1,"12,00,000",856
5,118468,Rajasthan,"Jhalawar Med Coll, Jhalawar",FORENSIC MEDICINE,AIQ,GEN,"88,265","82,800",2,"25,00,000",Info Not Available
5,118652,Jammu and Kashmir,"Gove Med Coll, Jammu",PHYSIOLOGY,AIQ,GEN,"25,000",59500,0,0,1700
5,118835,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",PATHOLOGY,AIQ,ST,"6,25,000",50000,3,5000000,650
5,119310,Gujarat,"SBKS, Vadodara",PATHOLOGY,JM,GEN,"13,50,000","1,00,800",1,"15,00,000",1340
5,119906,Telangana,"Gandhi Med Coll, Secunderabad",PSYCHIATRY,AIQ,ST,"25,000",58289,1,2000000,1200
5,120683,Rajasthan,"SNMC, Jodhpur",FORENSIC MEDICINE,AIQ,EWS,"12,812","82,800",2,"25,00,000",3101
5,121843,Madhya Pradesh,"Bundelkhand Med Coll, Sagar",PHARMACOLOGY,AIQ,OBC,"1,01,500",75444,1,1000000,750
5,122188,Tamil Nadu,Coimbatore Med Coll,PHARMACOLOGY,AIQ,SC,"50,000","52,451",2,"40,00,000",1182
5,123319,Gujarat,"GMERS MedColl Hosp,Himmatnagar",DNBMICROBIOLOGY,DNB Post MBBS,GEN,125000,"1,00,800",0,0,700
5,123954,Assam,"Fakhruddin Ali Ahmed, Barpeta",MICROBIOLOGY,AIQ,GEN,"17,900","55,200",2,"20,00,000",470
5,123997,Himachal Pradesh,"LalBahShastri Govt Med, Mandi",MICROBIOLOGY,AIQ,GEN,"39,000","40,000",3,"40,00,000",500
5,124125,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",SPM,AIQ,SC,40000,"1,00,980",2,"40,00,000",Info Not Available
5,124312,Maharashtra,"Rural Med Coll, LONI",PATHOLOGY,MNG,GEN,"16,80,000","64,559",0,0,1275
5,124539,Bihar,"Govt Med Coll, Bettiah",MICROBIOLOGY,AIQ,GEN,"9,000",82000,3,"25,00,000",470
5,124589,Uttar Pradesh,"Govt Allopathic Med Coll,Banda",SPM,AIQ,SC,40000,"1,00,980",2,"40,00,000",430
5,124615,Tamil Nadu,"Sree Balaji Med Coll, Chennai",BIOCHEMISTRY,MNG,GEN,"1,00,000","25,000",0,0,1250
5,124750,Delhi,"UCMS, Delhi",SPM,DU,SC,"57,600","1,26,927",0,0,1000
5,125052,Madhya Pradesh,"Gandhi Med Coll, Bhopal",FORENSIC MEDICINE,AIQ,OBC,"1,01,500",75444,1,1000000,1135
5,125071,Maharashtra,"Govt Med Coll, Nanded",FORENSIC MEDICINE,AIQ,OBC,"1,43,300",92522,1,5000000,750
5,125540,Assam,"Assam Med Coll, Dibrugarh",MICROBIOLOGY,AIQ,OBC,"17,900","55,200",2,"20,00,000",1365
5,126025,Karnataka,"Sri Siddhartha IMS, T. Begur",PATHOLOGY,MNG,GEN,"10,00,000",30000,0,0,720
5,126945,Tripura,"Agartala Med Coll, Agartala",PHARMACOLOGY,AIQ,GEN,"1,50,000","55,200",1,"35,00,000",580
5,127154,West Bengal,"Durgapur SD Hosp, Bidhannagar",DCH(NBEMS),NBE Diploma,ST,125000,49884,0,0,Info Not Available
5,127494,Punjab,"Govt Med Coll, Patiala",BIOCHEMISTRY,AIQ,GEN,"1,00,000","67,968",1,"10,00,000",1130
5,127506,West Bengal,Midnapore Medical College,ANAESTHESIOLOGY,AIQ,ST,"12,000",49884,3,"30,00,000",1051
5,127581,Maharashtra,"Govt Med Coll, Nagpur",RADIATION ONCOLOGY,AIQ,ST,"1,43,300",92522,1,5000000,1866
5,127903,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",SPM,AIQ,SC,"1,01,500",75444,1,1000000,1150
5,128046,Rajasthan,"Govt Med Coll, Pali",PHYSIOLOGY,AIQ,GEN,"12,812","82,800",2,"25,00,000",-
5,128072,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,300
5,128282,Goa,"Goa Med Coll, Panaji",ANATOMY,AIQ,GEN,"1,22,522",60000,1,"50,00,000",1160
5,128945,West Bengal,Burdwan Medical College,PHARMACOLOGY,AIQ,OBC,"12,000",49884,3,"30,00,000",1099
5,129689,Bihar,"SriKrishna MedColl,Muzaffarpur",DNBFORENSIC MEDICINE,DNB Post MBBS,SC,125000,82000,3,"25,00,000",610
5,129793,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",FORENSIC MEDICINE,AIQ,OBC,"1,01,500",75444,1,1000000,300
5,129795,Jammu and Kashmir,"Gove Med Coll, Jammu",ANATOMY,AIQ,GEN,"25,000",59500,0,0,1700
5,131098,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",MICROBIOLOGY,AIQ,GEN,"5,75,000",50000,3,5000000,650
5,131368,Tamil Nadu,"Rajah Muthiah, Annamalainagar",BIOCHEMISTRY,AIQ,GEN,"50,000","52,451",2,"40,00,000",1400
5,131828,Tamil Nadu,"Chettinad Hosp&RI,Kanchipuram",MICROBIOLOGY,MNG,GEN,"6,00,000",48000,0,0,1180
5,132227,Madhya Pradesh,"Govt Med Coll, Datia",BIOCHEMISTRY,AIQ,GEN,"1,01,500",75444,1,1000000,540
5,132497,Maharashtra,"INHS, Aswini",PATHOLOGY,AFMS,GEN,"1,71,850",91082,5,"57,50,000",825
5,132582,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",BIOCHEMISTRY,AIQ,GEN,"1,01,500",75444,1,1000000,300
5,132752,Tamil Nadu,"Meenakshi Med Coll, Enathur",SPM,MNG,GEN,"4,00,000",#N/A,0,0,1110
5,132968,Madhya Pradesh,"Gandhi Med Coll, Bhopal",BIOCHEMISTRY,AIQ,OBC,"1,01,500",75444,1,1000000,1135
5,133351,West Bengal,"BOLPUR SUB DIV HOSP, Birbhum",DTBCD(NBEMS),NBE Diploma,ST,125000,49884,0,0,Info Not Available
5,134273,Karnataka,"Bidar IMS, Bidar",FORENSIC MEDICINE,AIQ,GEN,"69,150",56250,3,"50,00,000",500
5,134443,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",PHARMACOLOGY,MNG,GEN,"2,00,000",56010,0,0,800
5,134835,Maharashtra,"Seth GS, Mumbai",ANATOMY,AIQ,GEN,"1,43,300",92522,1,5000000,2250
5,134873,Assam,"Assam Med Coll, Dibrugarh",FORENSIC MEDICINE,AIQ,GEN,"17,900","55,200",2,"20,00,000",1365
5,135047,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",MICROBIOLOGY,AIQ,GEN,"5,75,000",50000,3,5000000,650
5,135218,Chhattisgarh,"Pt JNM Med Coll, Raipur",FORENSIC MEDICINE,AIQ,OBC,"20,000",67500,2,"50,00,000",1246
5,135461,Uttarakhand,"Govt Med Coll, Haldwani",ANATOMY,AIQ,GEN,"1,00,000","71,257",0,0,600
5,135891,Uttar Pradesh,"KGMU, Lucknow",PHARMACOLOGY,AIQ,SC,"54,700",109955,2,"40,00,000",4500
5,136018,Assam,"Gauhati Med Coll, Guwahati",FORENSIC MEDICINE,AIQ,OBC,"17,900","55,200",2,"20,00,000",2185
5,136180,Delhi,"Base Hospital, Delhi Cantt",DNBDERMATOLOGY,AFMS-DNB,GEN,125000,131976,5,"57,50,000",-
5,136512,Madhya Pradesh,"Govt Med Coll, Ratlam",ANATOMY,AIQ,GEN,"1,01,500",75444,1,1000000,300
5,137320,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",SPM,AIQ,SC,"5,75,000",50000,3,5000000,650
5,138991,Jharkhand,"Rajendra IMS, Ranchi",PATHOLOGY,AIQ,ST,1500,"1,00,770",3,"30,00,000",1754
5,139058,West Bengal,Burdwan Medical College,FORENSIC MEDICINE,AIQ,GEN,"12,000",49884,3,"30,00,000",1099
5,139515,Maharashtra,"BVDU, Sangli",MICROBIOLOGY,MNG,GEN,"10,00,000","76,000",1,"12,00,000",853
5,140734,Uttar Pradesh,"Santosh Med Coll, Ghaziabad",ANATOMY,MNG,GEN,"75,000",56010,0,0,800
5,140784,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",PHYSIOLOGY,AIQ,GEN,"48,600",60823,0,0,500
5,141410,Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1100
5,141679,West Bengal,Midnapore Medical College,FORENSIC MEDICINE,AIQ,GEN,"12,000",49884,3,"30,00,000",1051
5,141788,Tripura,"Agartala Med Coll, Agartala",FORENSIC MEDICINE,AIQ,GEN,"1,50,000","55,200",1,"35,00,000",580
5,142438,Karnataka,"Shri Atal Bihari Vajpayee, BLR",BIOCHEMISTRY,AIQ,OBC,"41,650",56250,3,"50,00,000",956
5,143208,Maharashtra,"DY Patil, Pimpri, Pune",GENERAL MEDICINE,NRI,GEN,"1,08,55,000","76,629",1,0,2011
5,143349,Maharashtra,"Rural Med Coll, LONI",PHARMACOLOGY,MNG,GEN,"6,70,000","64,559",0,0,1275
5,143617,Uttar Pradesh,"JNMC (AMU), Aligarh",ANATOMY,AIQ,SC,38000,"1,08,000",0,0,1269
5,145659,Kerala,"Govt Med Coll, Thrissur",PHYSIOLOGY,AIQ,OBC,"69,470",57876,1,"50,00,000",1400
5,145949,Maharashtra,"BVDU, Sangli",PAEDIATRICS,NRI,GEN,"87,46,000","76,000",1,"12,00,000",853
5,145986,Karnataka,"Bidar IMS, Bidar",BIOCHEMISTRY,AIQ,GEN,"41,650",56250,3,"50,00,000",500
5,146240,Gujarat,"Govt Med Coll, Surat",DCP,AIQ,ST,"20,000","75,600",1,"40,00,000",1150
5,147358,Haryana,"MMIMS, Mullana, Ambala",RADIO DIAGNOSIS,NRI,GEN,"1,00,20,000",56100,1,1000000,940
5,147363,Karnataka,"Belagavi IMS, Belagavi",MICROBIOLOGY,AIQ,OBC,"69,150",56250,3,"50,00,000",1000
5,148168,Andhra Pradesh,"Kurnool Med Coll, Kurnool",PHYSIOLOGY,AIQ,GEN,"48,600",60823,0,0,1150
5,148214,Telangana,"Govt Med Coll, Suryapet",BIOCHEMISTRY,AIQ,GEN,"25,000",58289,1,2000000,580
5,148799,Kerala,"TD Med Coll, Allepey",FORENSIC MEDICINE,AIQ,EWS,"69,470",57876,1,"50,00,000",1050
5,148946,Maharashtra,"MPGIMER, Nashik",MICROBIOLOGY,AIQ,SC,"1,43,300",92522,1,5000000,-
5,149930,Assam,"Gauhati Med Coll, Guwahati",DFM,AIQ,SC,"17,900","55,200",2,"15,00,000",2185
5,151102,Karnataka,"Koppal Inst of MS, Koppal",BIOCHEMISTRY,AIQ,GEN,"41,650",56250,3,"50,00,000",Info Not Available
5,151522,Kerala,"Govt of Med Sci, Pariyaram",PHYSIOLOGY,AIQ,GEN,"69,470",57876,1,"50,00,000",1752
5,151718,Karnataka,"Kasturba Med Coll, Manipal",PHARMACOLOGY,MNG,GEN,"12,10,000","45,000",0,0,2032
5,152073,Maharashtra,"SRTT, Ambajogai",BIOCHEMISTRY,AIQ,GEN,"1,43,300",92522,1,5000000,518
5,152245,Andhra Pradesh,"Andhra Med Coll, Vizag",MICROBIOLOGY,AIQ,ST,"48,600",60823,0,0,1030
5,152764,Maharashtra,"BVDU, Pune",GENERAL MEDICINE,NRI,GEN,"1,06,09,000","76,000",1,"12,00,000",856
5,153378,West Bengal,Calcutta National Med Coll,PHYSIOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",1470
5,153495,Assam,"Assam Med Coll, Dibrugarh",ANATOMY,AIQ,GEN,"17,900","55,200",2,"20,00,000",1365
5,154748,Madhya Pradesh,"Govt Med Coll, Datia",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,540
5,154961,Telangana,"Govt Med Coll, Nalgonda",BIOCHEMISTRY,AIQ,OBC,"25,000",58289,1,2000000,580
5,155212,Telangana,"Rajiv Gandhi IMS, Adilabad",BIOCHEMISTRY,AIQ,GEN,"25,000",58289,1,2000000,Info Not Available
5,156332,Madhya Pradesh,"Gandhi Med Coll, Bhopal",BIOCHEMISTRY,AIQ,SC,"1,01,500",75444,1,1000000,1135
5,157271,Uttar Pradesh,"Auton. State Med Coll, Deoria",ANATOMY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",340
5,159337,Madhya Pradesh,"NSC Bose Med Coll, Jabalpur",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1150
5,159448,Gujarat,"GMERS MedColl Hosp,Mehsana",DNBMICROBIOLOGY,DNB Post MBBS,OBC,125000,"1,00,800",0,0,Info Not Available
5,159632,Madhya Pradesh,"Gandhi Med Coll, Bhopal",ANATOMY,AIQ,GEN,"1,01,500",75444,1,1000000,1135
5,159771,West Bengal,"RG Kar Med Coll, Kolkata",PHYSIOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",1663
5,160607,Tamil Nadu,"Meenakshi Med Coll, Enathur",PHYSIOLOGY,MNG,GEN,"1,00,000",#N/A,0,0,1110
5,160799,West Bengal,Burdwan Medical College,FORENSIC MEDICINE,AIQ,OBC,"12,000",49884,3,"30,00,000",1099
5,160826,Maharashtra,"BVDU, Pune",GENERAL MEDICINE,NRI,GEN,"1,06,09,000","76,000",1,"12,00,000",856
5,161043,Bihar,"Darbhanga, Lehriasarai",DA,AIQ,ST,"9,000",82000,3,"25,00,000",1030
5,161073,Bihar,"Patna Med Coll, Patna",DMICRO,AIQ,GEN,"9,000",82000,3,"25,00,000",1748
5,161473,Jammu and Kashmir,"Govt Med Coll, Srinagar",SPM,AIQ,SC,"35,750",59500,0,0,2150
5,161567,Madhya Pradesh,"Govt Med Coll, Datia",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,540
5,162802,Haryana,"BPS Govt Med Coll, Sonepat",ANATOMY,AIQ,OBC,"1,25,000","1,00,980",0,0,506
5,162950,Madhya Pradesh,"Bundelkhand Med Coll, Sagar",PHYSIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,750
5,163490,Uttar Pradesh,"S N Med Coll, Agra",ANATOMY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",976
5,163882,Rajasthan,"Govt Med Coll, Churu",SPM,AIQ,SC,"12,812","82,800",2,"25,00,000",-
5,164592,West Bengal,"College of Med & JNM, Kalyani",ANATOMY,AIQ,GEN,"12,000",49884,3,"30,00,000",450
5,164824,Karnataka,"Koppal Inst of MS, Koppal",BIOCHEMISTRY,AIQ,GEN,"41,650",56250,3,"50,00,000",Info Not Available
5,165459,Tamil Nadu,Govt Thoothukudi Med Coll,GENERAL MEDICINE,AIQ,GEN-PwD,"50,000","52,451",2,"40,00,000",1212
