Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
1,8715,Delhi,"National Inst of TBRD,Delhi",DNBTBRD,DNB Post MBBS,OBC,125000,100000,0,0,470
1,8716,West Bengal,Calcutta National Med Coll,PAEDIATRICS,AIQ,OBC,"12,000",49884,3,"30,00,000",1470
1,8717,Telangana,"Govt Med Coll, Suryapet",OBG,AIQ,OBC,"25,000",58289,1,2000000,580
1,8719,Gujarat,"Nirmal Hospital, Surat",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,100800,0,0,125
1,8720,Odisha,"MKCG, Berhampur",GENERAL SURGERY,AIQ,OBC,"38,500",70686,2,"53,30,000",1140
1,8722,Tamil Nadu,Govt Thiruvarur Med Coll,GENERAL SURGERY,AIQ,OBC,"50,000","52,451",2,"40,00,000",555
1,8724,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",ORTHOPAEDICS,AIQ,GEN,40000,"1,00,980",2,"40,00,000",500
1,8726,Tamil Nadu,Chengalpattu Med Coll,EMERGENCY MEDICINE,AIQ,GEN,"50,000","52,451",2,"40,00,000",700
1,8727,Assam,"Fakhruddin Ali Ahmed, Barpeta",OBG,AIQ,GEN,"17,900","55,200",2,"20,00,000",470
1,8728,Tamil Nadu,Kanyakumari Med Coll,GENERAL SURGERY,AIQ,GEN,"50,000","52,451",2,"40,00,000",840
1,8729,West Bengal,"IPGMER, Kolkata",ANAESTHESIOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",2300
1,8730,Kerala,"Little Flower Hosp, Angamaly",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,57876,0,0,690
1,8733,Tamil Nadu,"Madras Med Coll, Chennai",GENERAL SURGERY,AIQ,EWS,"50,000","52,451",2,"40,00,000",7285
1,8736,Karnataka,"Cauvery Heart Hosp, Mysore",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,"45,000",0,0,200
1,8737,Andhra Pradesh,"ACSR Medical College, Nellore",OBG,AIQ,OBC,"48,600",60823,0,0,355
1,8738,Maharashtra,"MPGIMER, Nashik",GENERAL MEDICINE,AIQ,SC,143300,92522,1,5000000,-
1,8741,Tamil Nadu,Govt Theni Med Coll,PAEDIATRICS,AIQ,EWS,"50,000","52,451",2,"40,00,000",940
1,8742,Rajasthan,"JLNMC, Ajmer",ENT,AIQ,GEN,"10,982","82,800",2,"25,00,000",1428
1,8744,Madhya Pradesh,"SSMC, Rewa",OPHTHALMOLOGY,AIQ,GEN,101500,75444,1,1000000,1140
1,8745,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBNEUROSURGERY 6 YRS,DNB Post MBBS,GEN,125000,"56,250",0,0,600
1,8749,Kerala,"SreeUthradomTirunal,Trivandrum",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,57876,0,0,198
1,8750,Maharashtra,"MPGIMER, Nashik",ORTHOPAEDICS,AIQ,OBC,143300,92522,1,5000000,-
1,8752,Tamil Nadu,"Apollo Hosp, Greams Rd,Chennai",DNBTBRD,DNB Post MBBS,GEN,125000,52451,0,0,745
1,8753,Bihar,"Jawaharlal Nehru, Bhagalpur",PAEDIATRICS,AIQ,EWS,"9,000",82000,3,"25,00,000",800
1,8754,Uttar Pradesh,"GSVM Med Coll, Kanpur",ORTHOPAEDICS,AIQ,OBC,40000,"1,00,980",2,"40,00,000",2083
1,8755,Telangana,"Kakatiya Med Coll, Warangal",TBRD,AIQ,OBC,"25,000",58289,1,2000000,1150
1,8757,Maharashtra,"SuryaChildren'sMedicare,Mumbai",DCH(NBEMS),NBE Diploma,GEN,125000,"89,698",0,0,200
1,8759,Gujarat,"Govt Med Coll, Surat",ANAESTHESIOLOGY,AIQ,GEN,"30,000",100800,1,"40,00,000",1150
1,8761,Odisha,"MKCG, Berhampur",OBG,AIQ,EWS,"38,500",70686,2,"53,30,000",1140
1,8762,Punjab,"Guru Govind Singh, Faridkot",OBG,AIQ,OBC,125000,"67,968",1,"10,00,000",1000
1,8763,Tamil Nadu,Thanjavur Med Coll,EMERGENCY MEDICINE,AIQ,OBC,"50,000","52,451",2,"40,00,000",1466
1,8765,Andhra Pradesh,"Dr Ramesh Cardiac Hosp, Guntur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,60823,0,0,350
1,8767,Delhi,"ABVIMS (Dr RML Hosp), Delhi",PAEDIATRICS,AIQ,ST,"41,000","1,20,965",0,0,1626
1,8768,Maharashtra,"KEM Hospital, Pune",DNBOBG,DNB Post MBBS,GEN,125000,90000,0,0,550
1,8770,Telangana,"Osmania Med Coll, Hyderabad",ENT,AIQ,GEN,"25,000",58289,1,2000000,4800
1,8771,Tamil Nadu,"Aravind Eye Hospital, Noombal",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,250
1,8774,Rajasthan,"Kothari Med & RI, Bikaner",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,55200,0,0,200
1,8776,Gujarat,"Bharat Cancer Hospital, Surat",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,125000,"84,000",0,0,100
1,8777,Tamil Nadu,"Rajah Muthiah, Annamalainagar",OBG,AIQ,OBC,"50,000","52,451",2,"40,00,000",1400
1,8778,Jharkhand,"Central Hospital, Dhanbad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,"56,100",0,0,395
1,8779,Tamil Nadu,"Kovai MedicalCentre,Coimbatore",DNBTBRD,DNB Post MBBS,GEN,125000,52451,0,0,950
1,8780,Chhattisgarh,"Govt Med Coll, Ambikapur",OBG,AIQ,GEN,"20,000",67500,2,"50,00,000",785
1,8781,Uttar Pradesh,"RIO, Sitapur",OPHTHALMOLOGY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",500
1,8784,Maharashtra,"Pimpri Chinchwad, Pimpri",GENERAL SURGERY,AIQ,OBC,143300,92522,1,5000000,750
1,8785,Delhi,"ABVIMS (Dr RML Hosp), Delhi",ORTHOPAEDICS,AIQ,SC,"41,000","1,20,965",0,0,1626
1,8787,Jharkhand,"CIP, Ranchi",PSYCHIATRY,AIQ,EWS,3000,"1,00,706",0,0,643
1,8789,Uttar Pradesh,"MLN Med Coll, Allahabad",GENERAL SURGERY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",Info Not Available
1,8790,Tamil Nadu,"Mohan Kumaramangalam, Salem",EMERGENCY MEDICINE,AIQ,GEN,"50,000","52,451",2,"40,00,000",1642
1,8791,Uttar Pradesh,"Dist Male Hosp,SaiKaTakia,Agra",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,70000,0,0,150
1,8793,Karnataka,"Bidar IMS, Bidar",GENERAL SURGERY,AIQ,GEN,124150,56250,3,"50,00,000",500
1,8795,Maharashtra,"Bhatia Hosp, Tardeo, Mumbai",DMRD(NBEMS),NBE Diploma,GEN,125000,"70,000",0,0,-
1,8796,Chhattisgarh,"Shree Narayana Hosp, Raipur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,67500,0,0,200
1,8799,West Bengal,"RG Kar Med Coll, Kolkata",ORTHOPAEDICS,AIQ,OBC,"12,000",49884,3,"30,00,000",1663
1,8800,Maharashtra,"Govt Med Coll & Hosp, Alibag",DMRD(NBEMS),NBE Diploma,GEN,125000,"75,144",1,5000000,-
1,8802,Odisha,"Vikash Multispec Hosp,Bargarh",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,"66,000",0,0,150
1,8803,Kerala,"Baby Memorial, Kozhikode",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,57876,0,0,600
1,8805,Haryana,"Nidaan Hospital,Sonipat,Haryana",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,80000,0,0,100
1,8806,Maharashtra,"Govt Med Coll, Gondia",GENERAL SURGERY,AIQ,GEN,143300,92522,1,5000000,500
1,8808,Tamil Nadu,"Madras Med Coll, Chennai",OBG,AIQ,EWS,"50,000","52,451",2,"40,00,000",7285
1,8809,Assam,"Fakhruddin Ali Ahmed, Barpeta",OBG,AIQ,GEN,"17,900","55,200",2,"20,00,000",470
1,8810,Telangana,"Kakatiya Med Coll, Warangal",OPHTHALMOLOGY,AIQ,GEN,"25,000",58289,1,2000000,1150
1,8812,Telangana,"Govt Med Coll, Nizamabad",GENERAL SURGERY,AIQ,GEN,"25,000",58289,1,2000000,500
1,8813,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL MEDICINE,AIQ,SC,38000,"1,08,000",0,0,1269
1,8816,Kerala,"KIMS, Trivandrum",DNBTBRD,DNB Post MBBS,GEN,125000,57876,0,0,2000
1,8817,Telangana,"Kakatiya Med Coll, Warangal",EMERGENCY MEDICINE,AIQ,GEN,"25,000",58289,1,2000000,1150
1,8818,Tamil Nadu,Govt Thiruvannamalai Med Coll,GENERAL SURGERY,AIQ,GEN,"50,000","52,451",2,"40,00,000",500
1,8820,Maharashtra,"Pimpri Chinchwad, Pimpri",ENT,AIQ,GEN,143300,92522,1,5000000,750
1,8822,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",GENERAL SURGERY,AIQ,GEN,"48,600",60823,0,0,715
1,8823,Tamil Nadu,"Stanley Med Coll, Chennai",ANAESTHESIOLOGY,AIQ,GEN,"50,000","52,451",2,"40,00,000",1661
1,8824,Telangana,"OZONE Inst of MedSci,Hyderabad",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,"44,075",0,0,150
1,8825,Karnataka,"SparshHosp,RajarajeshwariNgr,BLR",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,"45,000",0,0,400
1,8828,Kerala,"Moulana Hospital, Malappuram, KER",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,57876,0,0,400
1,8829,Kerala,"Daya General Hosp, Thrissur",DMRD(NBEMS),NBE Diploma,GEN,125000,57876,0,0,250
1,8830,Madhya Pradesh,"SSMC, Rewa",PSYCHIATRY,AIQ,GEN,101500,75444,1,1000000,1140
1,8831,Maharashtra,"Jehangir Hospital, Pune",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,86000,0,0,335
1,8833,Kerala,"MalabarCancerCentre,Thalassery",DMRD(NBEMS),NBE Diploma,GEN,125000,57876,1,"50,00,000",203
1,8834,Uttar Pradesh,"JNMC (AMU), Aligarh",OBG,AMU,GEN,38000,"1,08,000",0,0,1269
1,8836,West Bengal,Burdwan Medical College,GENERAL MEDICINE,AIQ,SC,"12,000",49884,3,"30,00,000",1099
1,8837,Rajasthan,"MahavirJaipuriya,MilapNgrJaipur",DMRD(NBEMS),NBE Diploma,GEN,125000,"60,000",0,0,250
1,8838,Delhi,"VMMC, Delhi",GENERAL MEDICINE,IP,OBC,"41,000","1,20,965",0,0,1550
1,8839,West Bengal,"District Hospital, Jalpaiguri",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,49884,0,0,1000
1,8843,Tamil Nadu,Govt Villupuram Med Coll,PAEDIATRICS,AIQ,EWS,"50,000","52,451",2,"40,00,000",670
1,8844,Maharashtra,"SRTT, Ambajogai",TBRD,AIQ,GEN,143300,92522,1,5000000,518
1,8845,Maharashtra,"Deenanath Mangeshkar, Pune",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,89698,0,0,876
1,8846,Telangana,"Govt Med Coll, Suryapet",OBG,AIQ,EWS,"25,000",58289,1,2000000,580
1,8847,Maharashtra,"Govt Med Coll, Miraj",ENT,AIQ,GEN,143300,92522,1,5000000,725
1,8848,Karnataka,"Rainbow Child,Marathahalli,BLR",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,"50,000",0,0,200
1,8849,Karnataka,"KIMS, Hubli",ORTHOPAEDICS,AIQ,OBC,124150,56250,3,"50,00,000",1200
1,8851,Tamil Nadu,"SRMC & RI, Chennai",RADIO DIAGNOSIS,MNG,GEN,3200000,48000,0,0,1800
1,8853,Telangana,"Rajiv Gandhi IMS, Adilabad",ORTHOPAEDICS,AIQ,GEN,"25,000",58289,1,2000000,Info Not Available
1,8855,Karnataka,"Bangalore Med Coll, Bangalore",OBG,AIQ,SC,124150,56250,3,"50,00,000",1993
1,8857,Rajasthan,"SNMC, Jodhpur",TBRD,AIQ,EWS,"12,812","82,800",2,"25,00,000",3101
1,8858,Rajasthan,"SP Med Coll, Bikaner",GENERAL SURGERY,AIQ,OBC,"12,812","82,800",2,"25,00,000",Info Not Available
1,8860,Assam,"Fakhruddin Ali Ahmed, Barpeta",PAEDIATRICS,AIQ,OBC,"17,900","55,200",2,"20,00,000",470
1,8862,Tamil Nadu,"Govt HQ Hosp, Cuddalore",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,52451,2,"40,00,000",750
1,8863,West Bengal,"Nilratan Sircar, Kolkata",OPHTHALMOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",1920
1,8864,Tamil Nadu,Govt Thoothukudi Med Coll,PAEDIATRICS,AIQ,EWS,"50,000","52,451",2,"40,00,000",1212
1,8865,Telangana,"Gandhi Med Coll, Secunderabad",DERMATOLOGY,AIQ,SC,"25,000",58289,1,2000000,1200
1,8866,Chandigarh,"Govt MultSpec Hosp, Chandigarh",DNBPAEDIATRICS,DNB Post MBBS,EWS,125000,"1,07,000",0,0,500
1,8867,Telangana,"Kakatiya Med Coll, Warangal",GENERAL SURGERY,AIQ,OBC,"25,000",58289,1,2000000,1150
1,8868,Uttar Pradesh,"Neo Hospital, Sec 50, Noida, UP",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,70000,0,0,120
1,8869,Uttar Pradesh,"MLB Med Coll, Jhansi",ORTHOPAEDICS,AIQ,EWS,40000,"1,00,980",2,"40,00,000",700
1,8870,Tamil Nadu,"Madras Med Coll, Chennai",ANAESTHESIOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",7285
1,8871,Haryana,"Sukhda MultiSpecHosp, Hisar,HAR",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,86000,0,0,100
1,8872,Odisha,"MKCG, Berhampur",OBG,AIQ,OBC,"38,500",70686,2,"53,30,000",1140
1,8873,Telangana,"Osmania Med Coll, Hyderabad",RADIATION ONCOLOGY,AIQ,GEN,"25,000",58289,1,2000000,4800
1,8874,Andhra Pradesh,"ACSR Medical College, Nellore",TBRD,AIQ,GEN,"48,600",60823,0,0,355
1,8875,Delhi,"VMMC, Delhi",PMR,AIQ,GEN,"41,000","1,20,965",0,0,1550
1,8876,Karnataka,"Rangadore Mem Hosp, Bangalore",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,"45,000",0,0,210
1,8877,Karnataka,"Bangalore Med Coll, Bangalore",OBG,AIQ,SC,124150,56250,3,"50,00,000",1993
1,8878,Madhya Pradesh,"Atal Bihari Vajpayee, Vidisha",GENERAL SURGERY,AIQ,GEN,101500,75444,1,1000000,300
1,8879,West Bengal,"Apollo Gleneagles, Kolkata",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,47000,0,0,750
1,8880,West Bengal,"Apollo Gleneagles, Kolkata",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,47000,0,0,750
1,8881,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",RADIO DIAGNOSIS,AIQ,SC,"48,600",60823,0,0,1450
1,8882,Maharashtra,"Pawana Hospital, Pune",DMRD(NBEMS),NBE Diploma,GEN,125000,"76,429",0,0,Info Not Available
1,8883,Karnataka,"ESIC Med Coll,Gulbarga",ORTHOPAEDICS,AIQ,GEN,250000,"1,11,780",2,"10,00,000",480
1,8884,Delhi,"UCMS, Delhi",PAEDIATRICS,DU,EWS,"57,600","1,26,927",0,0,1000
1,8885,Chhattisgarh,"Central Hosp,Railway,Bilaspur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,67500,0,0,104
1,8886,Uttar Pradesh,"NSC Bose Dist Hosp, Gorakhpur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,70000,0,0,305
1,8888,Tamil Nadu,Govt Thiruvannamalai Med Coll,GENERAL SURGERY,AIQ,GEN,"50,000","52,451",2,"40,00,000",500
1,8890,Kerala,"Bharath Hosp, Kottayam, Kerala",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,57876,0,0,175
1,8892,West Bengal,"Calcutta Med Res Inst,Kolkata",DNBTBRD,DNB Post MBBS,GEN,125000,49885,0,0,440
1,8894,Himachal Pradesh,"IGMC, Shimla",ENT,AIQ,GEN,"39,000","40,000",3,"40,00,000",1031
1,8895,Karnataka,"VIMS, Bellary",ORTHOPAEDICS,AIQ,OBC,124150,56250,3,"50,00,000",1295
1,8897,Haryana,"Park Hospital, Panipat",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,80000,0,0,125
1,8898,Haryana,"Nidaan Hospital,Sonipat,Haryana",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,80000,0,0,100
1,8900,Kerala,"MGMMuthoot Hosp,Pathanamthitta",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,57876,0,0,150
1,8901,Maharashtra,"Govt Med Coll, Nanded",TBRD,AIQ,OBC,143300,92522,1,5000000,750
1,8902,Rajasthan,"Santokbha Durlabhji Mem,Jaipur",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,82800,0,0,525
1,8903,Assam,"Assam Med Coll, Dibrugarh",ORTHOPAEDICS,AIQ,GEN,"17,900","55,200",2,"20,00,000",1365
1,8904,Assam,"Tezpur Med Coll, Tezpur",PAEDIATRICS,AIQ,OBC,"17,900","55,200",2,"20,00,000",500
1,8905,Maharashtra,"Govt Med Coll, Nanded",OPHTHALMOLOGY,AIQ,GEN,143300,92522,1,5000000,750
1,8907,Gujarat,"MP Shah, Jamnagar",ORTHOPAEDICS,AIQ,EWS,"30,000",100800,1,"40,00,000",1250
1,8909,Andhra Pradesh,"Govt Siddhartha, Vijaywada",RADIO DIAGNOSIS,AIQ,SC,"48,600",60823,0,0,707
1,8911,Andhra Pradesh,"Dr Ramesh Cardiac Hosp, Guntur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,60823,0,0,350
1,8913,Tamil Nadu,"Kauvery Hosp Med Serv, Hosur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,52451,0,0,Info Not Available
1,8914,Madhya Pradesh,"Gandhi Med Coll, Bhopal",ORTHOPAEDICS,AIQ,OBC,101500,75444,1,1000000,1135
1,8915,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",ORTHOPAEDICS,AIQ,GEN,"48,600",60823,0,0,1450
1,8917,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",GENERAL SURGERY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",Info Not Available
1,8918,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",GENERAL SURGERY,AIQ,GEN,"48,600",60823,0,0,715
1,8919,Maharashtra,"Govt Med Coll, Jalgaon",ORTHOPAEDICS,AIQ,GEN,143300,92522,1,5000000,441
1,8922,Tamil Nadu,"Kauvery Hosp Med Serv, Hosur",DMRD(NBEMS),NBE Diploma,GEN,125000,52451,0,0,Info Not Available
1,8923,Delhi,"MAMC, Delhi",ANAESTHESIOLOGY,AIQ,OBC,"57,600","1,26,927",0,0,2800
1,8924,Odisha,"VIMSAR, Burla",OPHTHALMOLOGY,AIQ,GEN,"38,500",70686,2,"53,30,000",1071
1,8925,Andhra Pradesh,"SV Med Coll, Tirupati",OBG,AIQ,EWS,"48,600",60823,0,0,940
1,8926,Delhi,"UCMS, Delhi",OBG,DU,OBC,"57,600","1,26,927",0,0,1000
1,8928,West Bengal,"Medical College, Kolkata",ENT,AIQ,GEN,"12,000",49884,3,"30,00,000",2668
1,8931,Andhra Pradesh,"Rajiv Gandhi IMS, Srikakulam",GENERAL SURGERY,AIQ,GEN,"48,600",60823,0,0,532
1,8933,Rajasthan,"JLNMC, Ajmer",ORTHOPAEDICS,AIQ,OBC,"10,982","82,800",2,"25,00,000",1428
1,8936,Andhra Pradesh,"Andhra Med Coll, Vizag",DERMATOLOGY,AIQ,SC,"48,600",60823,0,0,1030
1,8937,Uttar Pradesh,"IMS(BHU), Varanasi",OPHTHALMOLOGY,AIQ,OBC,"48,226","1,00,706",0,0,1165
1,8939,Tamil Nadu,"Madras Med Coll, Chennai",PAEDIATRICS,AIQ,SC,"50,000","52,451",2,"40,00,000",7285
1,8940,Andhra Pradesh,"Rajiv Gandhi IMS, Ongole",OBG,AIQ,EWS,"48,600",60823,0,0,500
1,8943,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL SURGERY,AMU,GEN,38000,"1,08,000",0,0,1269
1,8944,Karnataka,"JSS Med Coll, Mysore",RADIO DIAGNOSIS,MNG,GEN,3500000,"45,000",0,0,2060
1,8945,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",PAEDIATRICS,AIQ,SC,143300,92522,1,5000000,1462
1,8946,Andhra Pradesh,"SV Med Coll, Tirupati",GENERAL SURGERY,AIQ,EWS,"48,600",60823,0,0,940
1,8947,Tamil Nadu,"Aravind Eye Hospital, Noombal",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,52451,0,0,250
1,8950,Rajasthan,"RNT, Udaipur",GENERAL SURGERY,AIQ,OBC,"12,812","82,800",2,"25,00,000",2206
1,8951,Maharashtra,"KEM Hospital, Pune",DNBOBG,DNB Post MBBS,GEN,125000,90000,0,0,550
1,8952,Gujarat,"ShethVadilalGenHosp,Ahmedabad",DNBOBG,DNB Post MBBS,GEN,125000,"1,00,800",0,0,500
1,8953,Karnataka,"Kasturba Med Coll, Mangalore",GENERAL MEDICINE,MNG,GEN,2792000,"45,000",0,0,1290
1,8954,Manipur,"JNIMS, Imphal",OBG,AIQ,GEN,100000,50000,1,"20,00,000",643
1,8955,Kerala,"KIMS, Trivandrum",DNBTBRD,DNB Post MBBS,GEN,125000,57876,0,0,2000
1,8956,Bihar,"Darbhanga, Lehriasarai",ORTHOPAEDICS,AIQ,OBC,"9,000",82000,3,"25,00,000",1030
1,8957,Uttar Pradesh,"SGPGI, Lucknow",ANAESTHESIOLOGY,AIQ,GEN,"61,600",111780,2,"40,00,000",1609
1,8959,Tamil Nadu,"Madras Med Coll, Chennai",ENT,AIQ,GEN,"50,000","52,451",2,"40,00,000",7285
1,8960,West Bengal,"NeotiaGetwelHC Centre,Siliguri",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,49884,0,0,217
1,8962,Tamil Nadu,Chengalpattu Med Coll,EMERGENCY MEDICINE,AIQ,GEN,"50,000","52,451",2,"40,00,000",700
1,8967,Maharashtra,"Govt Med Coll, Akola",TBRD,AIQ,EWS,143300,92522,1,5000000,840
1,8968,Telangana,"Govt Med Coll, Nizamabad",GENERAL SURGERY,AIQ,GEN,"25,000",58289,1,2000000,500
1,8969,Kerala,"Lourdes Hospital, Kochi",DNBPSYCHIATRY,DNB Post MBBS,GEN,125000,57876,0,0,600
1,8970,Assam,"Assam Med Coll, Dibrugarh",GENERAL SURGERY,AIQ,GEN,"17,900","55,200",2,"20,00,000",1365
1,8971,Haryana,"Pt BD Sharma, Rohtak",ANAESTHESIOLOGY,AIQ,GEN,125000,"1,00,980",0,0,2080
1,8972,Haryana,"Pt BD Sharma, Rohtak",PSYCHIATRY,AIQ,OBC,125000,"1,00,980",0,0,2080
1,8973,Chhattisgarh,"MMI Narayana MultiSpec, Lalpur",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,67500,0,0,215
1,8974,Telangana,"District Hospital, Gollaguda",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,58289,0,0,400
1,8975,West Bengal,Calcutta National Med Coll,OPHTHALMOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",1470
1,8976,Karnataka,"Kasturba Med Coll, Mangalore",GENERAL MEDICINE,MNG,GEN,2792000,"45,000",0,0,1290
1,8977,Delhi,"UCMS, Delhi",OBG,DU,OBC,"57,600","1,26,927",0,0,1000
1,8978,Rajasthan,"Govt Med Coll, Bhilwara",GENERAL SURGERY,AIQ,GEN,"12,812","82,800",2,"25,00,000",Info Not Available
1,8982,West Bengal,Bankura Sammilani Med Coll,PAEDIATRICS,AIQ,OBC,"12,000",49884,3,"30,00,000",1441
1,8986,Maharashtra,"Seth GS, Mumbai",ANAESTHESIOLOGY,AIQ,GEN,143300,92522,1,5000000,2250
1,8987,Delhi,"Kasturba Hospital, Delhi",OBG,DU,OBC,"57,600","1,26,927",0,0,450
1,8988,Kerala,"Govt Med Coll, Thrissur",ANAESTHESIOLOGY,AIQ,GEN,"69,470",57876,1,"50,00,000",1400
1,8992,Gujarat,"Govt Med Coll, Surat",ORTHOPAEDICS,AIQ,OBC,"30,000",100800,1,"40,00,000",1150
1,8994,Madhya Pradesh,"SSMC, Rewa",OBG,AIQ,OBC,101500,75444,1,1000000,1140
1,8995,Delhi,"Lady Hardinge, Delhi",OPHTHALMOLOGY,AIQ,EWS,"57,600","1,26,927",0,0,877
1,8996,Delhi,"Indraprastha Apollo Hosp,Delhi",DNBTBRD,DNB Post MBBS,GEN,125000,64500,0,0,718
1,8998,Tamil Nadu,"Madras Med Coll, Chennai",PMR,AIQ,GEN,"50,000","52,451",2,"40,00,000",7285
1,9001,Chandigarh,"Govt MultSpec Hosp, Chandigarh",DNBPAEDIATRICS,DNB Post MBBS,OBC,125000,"1,07,000",0,0,500
1,9002,Karnataka,"Rainbow Child,Marathahalli,BLR",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,"50,000",0,0,200
1,9004,Maharashtra,"Surya Mother&Child SSHosp,Pune",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,80000,0,0,110
1,9005,Kerala,"Govt Med Coll, Thrissur",ANAESTHESIOLOGY,AIQ,GEN,"69,470",57876,1,"50,00,000",1400
1,9006,Karnataka,"Raichur IMS, Raichur",GENERAL SURGERY,AIQ,OBC,124150,56250,3,"50,00,000",500
1,9007,Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",ANAESTHESIOLOGY,AIQ,GEN,101500,75444,1,1000000,1100
1,9008,Maharashtra,"Tata Memorial, Mumbai",ANAESTHESIOLOGY,AIQ,GEN,105500,100800,1,"25,00,000",614
1,9009,Madhya Pradesh,Bhopal Memorial Hosp & RC,OPHTHALMOLOGY,AIQ,GEN,127420,75444,1,1000000,350
1,9010,Punjab,"Sacred Heart Hosp, Jalandhar",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,67968,0,0,200
1,9013,Tamil Nadu,"CSI Kalyani, Chennai",DNBGENERAL MEDICINE,DNB Post MBBS,GEN,125000,52451,0,0,200
1,9015,Uttar Pradesh,"MLN Med Coll, Allahabad",GENERAL SURGERY,AIQ,EWS,40000,"1,00,980",2,"40,00,000",Info Not Available
1,9017,Telangana,"Rajiv Gandhi IMS, Adilabad",GENERAL SURGERY,AIQ,GEN,"25,000",58289,1,2000000,Info Not Available
1,9018,Kerala,"Pushpagiri Institute,Tiruvalla",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,57876,0,0,955
1,9020,Andhra Pradesh,"Govt Med Coll, Ananthapuram",RADIO DIAGNOSIS,AIQ,SC,"48,600",60823,0,0,500
1,9022,Gujarat,"Govt Med Coll, Bhavnagar",ORTHOPAEDICS,AIQ,EWS,"30,000",100800,1,"40,00,000",720
1,9026,Uttar Pradesh,"GSVM Med Coll, Kanpur",ENT,AIQ,GEN,40000,"1,00,980",2,"40,00,000",2083
1,9027,Rajasthan,"Govt Med Coll, Kota",GENERAL SURGERY,AIQ,OBC,"12,812","82,800",2,"25,00,000",2581
1,9028,Telangana,"Nice Hosp For Women, Hyderabad",DNBPAEDIATRICS,DNB Post MBBS,GEN,125000,"50,686",0,0,160
