Round,AI Rank,State,Institute,Course,Quota,Category,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds
4,24308,Chandigarh,"Govt MultSpec Hosp, Chandigarh",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,"1,07,000",0,0,500
4,24312,Madhya Pradesh,"SSMC, Rewa",ANAESTHESIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,1140
4,24345,Andhra Pradesh,"Mydhili Hospital, Gudur",DNBOBG,DNB Post MBBS,GEN,125000,35000,0,0,100
4,24349,Gujarat,"Mahavir Hospital, Surendranagar, Gujarat",DGO(NBEMS),NBE Diploma,GEN,125000,"35,000",0,0,-
4,24374,Uttar Pradesh,"Dr RML IMS, Lucknow",RADIATION ONCOLOGY,AIQ,OBC,"37,500",108672,2,"40,00,000",Info Not Available
4,24415,Karnataka,"St Martha's Hosp, Bangalore",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"45,000",0,0,431
4,24464,Delhi,"Dr B L Kapur Mem Hosp, Delhi",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,60000,0,0,465
4,24553,Delhi,"Fortis Escorts Heart, Okhla Rd",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,125000,58000,0,0,310
4,24565,Tamil Nadu,"Rajah Muthiah, Annamalainagar",OPHTHALMOLOGY,AIQ,GEN,"50,000","52,451",2,"40,00,000",1400
4,24577,Tamil Nadu,"Rajah Muthiah, Annamalainagar",OPHTHALMOLOGY,AIQ,GEN,"50,000","52,451",2,"40,00,000",1400
4,24609,Karnataka,"KS Hospital, Koppal, Karnataka",DNBNEUROSURGERY 6 YRS,DNB Post MBBS,GEN,125000,"45,000",0,0,200
4,24620,Tamil Nadu,"St Isabels Hospital, Chennai",DNBOBG,DNB Post MBBS,GEN,125000,52451,0,0,300
4,24639,Tamil Nadu,"Stanley Med Coll, Chennai",ANAESTHESIOLOGY,AIQ,GEN,"50,000","52,451",2,"40,00,000",1661
4,24724,Tamil Nadu,"Dr Rangarajan Mem Hosp,Chennai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,50923,0,0,176
4,24747,Karnataka,"Mysore Med Coll, Mysore",ANAESTHESIOLOGY,AIQ,GEN,"1,24,150",56250,3,"50,00,000",1050
4,24749,Punjab,"Guru Govind Singh, Faridkot",ANAESTHESIOLOGY,AIQ,GEN,"1,25,000","67,968",1,"10,00,000",1000
4,24790,Maharashtra,"Govt Med Coll, Jalgaon",ENT,AIQ,OBC,"1,43,300",92522,1,5000000,441
4,24808,Gujarat,"General Hospital, Morbi",DCH(NBEMS),NBE Diploma,GEN,125000,"75,600",0,0,Info Not Available
4,24839,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",GENERAL MEDICINE,AIQ,SC,"11,000",82000,0,0,Info Not Available
4,24846,Tamil Nadu,"Apollo Spec Hospital, Madurai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"48,000",0,0,300
4,24855,Uttar Pradesh,"MLN Med Coll, Allahabad",ANAESTHESIOLOGY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",Info Not Available
4,24867,Telangana,"Osmania Med Coll, Hyderabad",ENT,AIQ,OBC,"25,000",58289,1,2000000,4800
4,24873,Gujarat,"Govt Med Coll, Bhavnagar",ENT,AIQ,OBC,"30,000",100800,1,"40,00,000",720
4,24913,Manipur,"JNIMS, Imphal",OPHTHALMOLOGY,AIQ,GEN,100000,50000,1,"20,00,000",643
4,24984,Maharashtra,"Seth GS, Mumbai",SPM,AIQ,GEN,"1,43,300",92522,1,5000000,2250
4,25006,Odisha,"IMS & SUM, Bhubaneswar",DERMATOLOGY,MNG,GEN,"30,00,000","60,000",0,0,1410
4,25139,Bihar,"BiharStateInstMentHealt,Koilwar",DNBPSYCHIATRY,DNB Post MBBS,GEN,125000,"82,000",#N/A,#N/A,180
4,25169,Karnataka,Karwar Inst of Med Sciences,ANAESTHESIOLOGY,AIQ,GEN,"1,24,150",56250,3,"50,00,000",650
4,25204,Uttar Pradesh,"Homi Bhabha CancHosp, Varanasi",ANAESTHESIOLOGY,AIQ,GEN,"1,05,500",100800,1,"25,00,000",180
4,25244,Tamil Nadu,"PrashanthHosp,Velachery,Chennai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,52451,0,0,230
4,25259,Delhi,"MaxSmart SS(SaketCityH),Delhi",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,57000,0,0,250
4,25333,West Bengal,"ESI, Joka, Kolkata",ANAESTHESIOLOGY,AIQ,GEN,"2,50,000","1,00,980",2,"10,00,000",470
4,25381,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,AIQ,GEN,"35,750",59500,0,0,2150
4,25426,Pondicherry,"RG Govt Wom&Child,Pondicherry",DCH(NBEMS),NBE Diploma,GEN,125000,43000,0,0,700
4,25490,Maharashtra,"Govt Med Coll, Nanded",ANAESTHESIOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,750
4,25517,Assam,"Apollo Hospital, Guwahati",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,55200,0,0,214
4,25530,Tamil Nadu,"Kilpauk Med Coll, Chennai",ANAESTHESIOLOGY,AIQ,GEN,"50,000","52,451",2,"40,00,000",1700
4,25540,Jammu and Kashmir,"District Hospital, Kulgam",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,48000,0,0,200
4,25548,Uttar Pradesh,"Rajkiya Med Coll, Jalaun",ANAESTHESIOLOGY,AIQ,GEN,40000,"1,00,980",2,"40,00,000",Info Not Available
4,25558,Jharkhand,"MGM Med Coll, Jamshedpur",DCH,AIQ,GEN,1500,54500,3,"30,00,000",540
4,25570,Tamil Nadu,"AakashHosp,Thiruvotiyur,Chennai",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"70,000",0,0,150
4,25576,Andhra Pradesh,"Rajiv Gandhi IMS, Kadapa",PSYCHIATRY,AIQ,GEN,"48,600",60823,0,0,715
4,25643,Goa,"Goa Med Coll, Panaji",PSYCHIATRY,AIQ,EWS,"1,22,522",60000,1,"50,00,000",1160
4,25715,Madhya Pradesh,"Bundelkhand Med Coll, Sagar",ENT,AIQ,OBC,"1,01,500",75444,1,1000000,750
4,25767,Madhya Pradesh,"Gandhi Med Coll, Bhopal",ANAESTHESIOLOGY,AIQ,OBC,"1,01,500",75444,1,1000000,1135
4,25771,Rajasthan,"Geetanjali MedColl&Hosp,Udaipur",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,125000,"41,000",0,0,1240
4,25774,Karnataka,"Gulbarga IMS, Gulbarga",ANAESTHESIOLOGY,AIQ,GEN,"1,24,150",56250,3,"50,00,000",873
4,25791,Maharashtra,"Deenanath Mangeshkar, Pune",DNBENT,DNB Post MBBS,GEN,125000,89698,0,0,876
4,25865,Delhi,"NorthernRailway CentHosp,Delhi",DNBGENERAL MEDICINE,DNB Post MBBS,SC,125000,126927,0,0,413
4,25898,Delhi,"Max SS Hosp, Saket, Delhi",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,60000,0,0,539
4,25919,Uttar Pradesh,"JNMC (AMU), Aligarh",GENERAL MEDICINE,AIQ,SC,38000,"1,08,000",0,0,1269
4,25992,Uttar Pradesh,"JNMC (AMU), Aligarh",ENT,AMU,GEN,38000,"1,08,000",0,0,1269
4,26007,Punjab,"Amandeep Hospital, Amritsar",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,67968,0,0,200
4,26009,Madhya Pradesh,"Govt Med Coll, Ratlam",ANAESTHESIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,300
4,26178,Kerala,"SaraswathyHosp,Parasala,Trvndrm",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,57876,0,0,150
4,26265,Telangana,"Continental Hosp, Hyderabad",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,58289,0,0,587
4,26268,Tamil Nadu,Thanjavur Med Coll,ANAESTHESIOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",1466
4,26289,Madhya Pradesh,"Gandhi Med Coll, Bhopal",GENERAL MEDICINE,AIQ,SC,"1,01,500",75444,1,1000000,1135
4,26304,Andhra Pradesh,"DrAnjiReddyMultSpec,Piduguralla",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,"50,700",0,0,100
4,26328,Jammu and Kashmir,"SDH Kupwara, Kupwara",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,48000,0,0,200
4,26357,Karnataka,"ManasaNurs Home, Shivamogga,KAR",DNBPSYCHIATRY,DNB Post MBBS,GEN,125000,"56,250",0,0,100
4,26368,Manipur,"Shija Hosp, Imphal",DNBGENERAL SURGERY,DNB Post MBBS,GEN,125000,50000,0,0,350
4,26373,Maharashtra,"Govt Med Coll, Aurangabad",ANAESTHESIOLOGY,AIQ,OBC,"1,43,300",92522,1,5000000,1177
4,26392,Maharashtra,"Govt Med Coll, Miraj",ANAESTHESIOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,725
4,26431,Andhra Pradesh,"ACSR Medical College, Nellore",GENERAL MEDICINE,AIQ,SC,"48,600",60823,0,0,355
4,26446,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",ANAESTHESIOLOGY,AIQ,GEN,"48,600",60823,0,0,1450
4,26481,Delhi,"Centre for Sight, Delhi",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,56100,0,0,15
4,26484,Odisha,"SCB, Cuttack",ANAESTHESIOLOGY,AIQ,GEN,"38,500",70686,2,"53,30,000",2106
4,26510,Madhya Pradesh,"SSMC, Rewa",GENERAL MEDICINE,AIQ,SC,"1,01,500",75444,1,1000000,1140
4,26521,Maharashtra,"Govt Med Coll, Nagpur",RADIATION ONCOLOGY,AIQ,EWS,"1,43,300",92522,1,5000000,1866
4,26530,Jammu and Kashmir,"Gove Med Coll, Jammu",OPHTHALMOLOGY,AIQ,OBC,"25,000",59500,0,0,1700
4,26573,Uttar Pradesh,"Medanta Hosp, Sushanth Golf, Lucknow",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,65000,0,0,900
4,26648,Uttar Pradesh,"KGMU, Lucknow",ANAESTHESIOLOGY,AIQ,OBC,"54,700",109955,2,"40,00,000",4500
4,26649,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,AIQ,GEN,"35,750",59500,0,0,2150
4,26659,West Bengal,"Kalyani Inst of Med Sci,Burdwan",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,50000,0,0,224
4,26670,Tamil Nadu,"SRM Inst for Med Sci, Chennai",DNBPLASTIC SURGERY 6 YRS,DNB Post MBBS,GEN,125000,52451,0,0,245
4,26683,Manipur,"JNIMS, Imphal",ANAESTHESIOLOGY,AIQ,GEN,100000,50000,1,"20,00,000",643
4,26687,Karnataka,"NarayanaHrudyalaya,Bommasandra",DNBENT,DNB Post MBBS,GEN,125000,"56,250",0,0,2000
4,26807,Bihar,"AN Magadh, Gaya",ANAESTHESIOLOGY,AIQ,GEN,"9,000",82000,3,"25,00,000",425
4,26837,Rajasthan,"Jeevan Rekha SS Hosp, Jaipur",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,60000,0,0,300
4,26889,West Bengal,"IPGMER, Kolkata",OPHTHALMOLOGY,AIQ,OBC,"12,000",49884,3,"30,00,000",2300
4,26902,Telangana,"Gandhi Med Coll, Secunderabad",OBG,AIQ,SC,"25,000",58289,1,2000000,1200
4,26988,Andhra Pradesh,"Andhra Med Coll, Vizag",ENT,AIQ,OBC,"48,600",60823,0,0,1030
4,27022,Haryana,"Pt BD Sharma, Rohtak",ANAESTHESIOLOGY,AIQ,OBC,"1,25,000","1,00,980",0,0,2080
4,27084,Himachal Pradesh,"IGMC, Shimla",ENT,AIQ,OBC,"39,000","40,000",3,"40,00,000",1031
4,27105,Maharashtra,"Dr AmbedkarCentRlwyHosp, MUM",DCH(NBEMS),NBE Diploma,GEN,125000,"95,358",0,0,366
4,27153,Delhi,"Aakash HC SS Hospital, Dwarka",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,80000,0,0,200
4,27158,Maharashtra,"Lokmanya Tilak, Sion, Mumbai",ANAESTHESIOLOGY,AIQ,OBC,"1,43,300",92522,1,5000000,1462
4,27176,Telangana,"Yashoda Hosp,SPRd,Secunderabad",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,125000,58289,0,0,876
4,27232,Karnataka,"Bangalore Med Coll, Bangalore",PSYCHIATRY,AIQ,OBC,"1,24,150",56250,3,"50,00,000",1993
4,27301,West Bengal,"IPGMER, Kolkata",RADIATION ONCOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",2300
4,27304,Tamil Nadu,"Sri Gokulam Hospital, Salem",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,52451,0,0,300
4,27341,Delhi,"Vision Eye Centre, Delhi",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,56100,0,0,10
4,27350,Madhya Pradesh,"Unique SS Centre, Indore",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"65,000",0,0,100
4,27380,Odisha,"Kalinga IMS, Bhubaneswar",OBG,MNG,GEN,"21,00,000",70000,0,0,1750
4,27391,Madhya Pradesh,"Govt Med Coll, Datia",ANAESTHESIOLOGY,AIQ,GEN,"1,01,500",75444,1,1000000,540
4,27396,Chhattisgarh,"Maharani Hospital, Jagdalpur",DGO(NBEMS),NBE Diploma,GEN,125000,"67,500",0,0,-
4,27417,West Bengal,"Sankara Nethralaya, Kolkata",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"45,071",0,0,24
4,27554,Rajasthan,"SP Med Coll, Bikaner",PAEDIATRICS,AIQ,SC,"12,812","82,800",2,"25,00,000",Info Not Available
4,27608,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"56,250",0,0,600
4,27633,Rajasthan,"SNMC, Jodhpur",ANAESTHESIOLOGY,AIQ,OBC,"12,812","82,800",2,"25,00,000",3101
4,27667,Delhi,"Lady Hardinge, Delhi",PMR,AIQ,OBC,"57,600","1,26,927",0,0,877
4,27696,Telangana,"Govt Med Coll, Nizamabad",ANAESTHESIOLOGY,AIQ,GEN,"25,000",58289,1,2000000,500
4,27700,West Bengal,"BR Singh Hospital, Kolkata",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,108564,0,0,465
4,27709,Telangana,"KIMS SunShine Hosp, Hyd",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,58289,0,0,300
4,27712,Kerala,"ChaithanyaEyeHosp,Trivandrum",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,57876,0,0,50
4,27726,Uttarakhand,"Govt Med Coll, Haldwani",ANAESTHESIOLOGY,AIQ,OBC,"60,000","71,257",2,"2,50,00,000",600
4,27741,Maharashtra,"Tata Memorial, Mumbai",PATHOLOGY,AIQ,GEN,"1,05,500",100800,1,"25,00,000",614
4,27833,Andhra Pradesh,"SV Med Coll, Tirupati",PSYCHIATRY,AIQ,OBC,"48,600",60823,0,0,940
4,27852,Uttar Pradesh,"Heritage Hospital, Varanasi",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,56100,0,0,150
4,27892,Karnataka,"NarayanaHrudyalaya,Bommasandra",DNBPAEDIATRIC SURGERY 6 YRS,DNB Post MBBS,GEN,125000,"56,250",0,0,2000
4,27897,Uttar Pradesh,"MLN Med Coll, Allahabad",ANAESTHESIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",Info Not Available
4,28058,Andhra Pradesh,"Tirumala Hospital,Vizianagaram",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,60823,0,0,250
4,28127,Delhi,"Indraprastha Apollo Hosp,Delhi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,64500,0,0,718
4,28141,Rajasthan,"SNMC, Jodhpur",ANAESTHESIOLOGY,AIQ,OBC,"12,812","82,800",2,"25,00,000",3101
4,28148,Telangana,"Kakatiya Med Coll, Warangal",OPHTHALMOLOGY,AIQ,OBC,"25,000",58289,1,2000000,1150
4,28165,Tamil Nadu,Chengalpattu Med Coll,ANAESTHESIOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",700
4,28166,Tamil Nadu,"Rajah Muthiah, Annamalainagar",ANAESTHESIOLOGY,AIQ,GEN,"50,000","52,451",2,"40,00,000",1400
4,28203,Tamil Nadu,Govt Thiruvarur Med Coll,ANAESTHESIOLOGY,AIQ,OBC,"50,000","52,451",2,"40,00,000",555
4,28224,Rajasthan,"Govt MedColl Hosp,RamasiyaPali",DCH(NBEMS),NBE Diploma,OBC,125000,"60,375",0,0,Info Not Available
4,28229,Jammu and Kashmir,"Gove Med Coll, Jammu",ANAESTHESIOLOGY,AIQ,EWS,"25,000",59500,0,0,1700
4,28273,Bihar,"Sadar Hospital, Sitamarhi,Bihar",DCH(NBEMS),NBE Diploma,GEN,125000,"82,000",3,"25,00,000",-
4,28307,Haryana,"Kalpana Chawla GMC Hosp,Karnal",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,100980,0,0,345
4,28309,Telangana,"Apollo Hosp,Jubilee Hills,Hyd",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,125000,"50,686",0,0,550
4,28341,Maharashtra,"Grant Med Coll, Mumbai",PATHOLOGY,AIQ,GEN,"1,43,300",92522,1,5000000,2844
4,28369,Maharashtra,"Aditya Birla Mem Hosp, Pune",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,125000,86629,0,0,500
4,28465,Tamil Nadu,"ShanmugaHosp(CancerInst),Salem",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,52451,0,0,151
4,28497,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"56,250",0,0,600
4,28724,Andhra Pradesh,"Apollo Hospital, Vizag",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,60823,0,0,206
4,28738,Kerala,"Baby Mem Hosp, Nadal, Kannur",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"53,000",0,0,400
4,28783,West Bengal,"College of Med & JNM, Kalyani",ANAESTHESIOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",450
4,28817,Tamil Nadu,"MIOT Hospital, Chennai",DNBCARDIOTHORACIC 6 YRS,DNB Post MBBS,GEN,125000,65000,0,0,920
4,28884,Karnataka,Kodagu Inst of Med Sciences,OPHTHALMOLOGY,AIQ,OBC,"1,24,150",56250,3,"50,00,000",600
4,28907,Tamil Nadu,"Vadamalayan Hospital, Madurai",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,52451,0,0,200
4,28930,Punjab,"Joshi Hospital,Jalandhar,Punjab",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,68000,0,0,100
4,28952,Telangana,"RenovaSoumyaCancer, Secunderbad",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,125000,58289,0,0,150
4,28960,Andhra Pradesh,"Dr Ramesh Cardiac Hosp, Guntur",DGO(NBEMS),NBE Diploma,GEN,125000,60823,0,0,350
4,28968,Delhi,"Mata Chanan Devi Hosp, Delhi",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,60000,0,0,210
4,28969,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",ANAESTHESIOLOGY,AIQ,GEN,"48,600",60823,0,0,1450
4,28974,Madhya Pradesh,"Bundelkhand Med Coll, Sagar",ANAESTHESIOLOGY,AIQ,OBC,"1,01,500",75444,1,1000000,750
4,28975,Tamil Nadu,Govt Thiruvannamalai Med Coll,ANAESTHESIOLOGY,AIQ,GEN,"50,000","52,451",2,"40,00,000",500
4,28981,Tamil Nadu,"SKS Hospital, Salem",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,52453,0,0,225
4,29005,Andhra Pradesh,"Govt Siddhartha, Vijaywada",ANAESTHESIOLOGY,AIQ,OBC,"48,600",60823,0,0,707
4,29015,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",ANAESTHESIOLOGY,AIQ,OBC,"48,600",60823,0,0,1450
4,29055,Assam,"SriSankaradevaNethr,Guwahati",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,"48,000",0,0,177
4,29059,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,AIQ,EWS,"48,600",60823,0,0,1450
4,29079,Karnataka,"Kasturba Med Coll, Manipal",GENERAL SURGERY,MNG,GEN,"25,51,000","45,000",0,0,2032
4,29108,Andhra Pradesh,"Kurnool Med Coll, Kurnool",ANAESTHESIOLOGY,AIQ,OBC,"48,600",60823,0,0,1150
4,29119,Jammu and Kashmir,"Govt Med Coll Hosp, Anantnag",DNBFAMILY MEDICINE,DNB Post MBBS,OBC,125000,"59,500",0,0,363
4,29166,Madhya Pradesh,"JawaharLalNehru Cancer, Bhopal",DNBRADIATION ONCOLOGY,DNB Post MBBS,GEN,125000,"65,000",0,0,100
4,29167,Uttar Pradesh,"Kailash Hosp Neuro Inst, Noida",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,60000,0,0,325
4,29211,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",ANAESTHESIOLOGY,AIQ,OBC,"11,000",82000,0,0,Info Not Available
4,29212,Tamil Nadu,"Govt HQ Hosp, Cuddalore",DNBORTHOPAEDICS,DNB Post MBBS,EWS,125000,52451,2,"40,00,000",750
4,29270,Uttar Pradesh,"KGMU, Lucknow",PMR,AIQ,GEN,"54,700",109955,2,"40,00,000",4500
4,29272,West Bengal,"The Mission Hosp, Durgapur, WB",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"45,000",0,0,360
4,29313,Andhra Pradesh,"Guntur Med Coll, Guntur",OPHTHALMOLOGY,AIQ,OBC,"48,600",60823,0,0,1170
4,29321,Madhya Pradesh,"Gaja Raja Med Coll, Gwalior",ANAESTHESIOLOGY,AIQ,OBC,"1,01,500",75444,1,1000000,1100
4,29351,Uttar Pradesh,"Shaik-ul-Hind, Saharanpur",ANAESTHESIOLOGY,AIQ,OBC,40000,"1,00,980",2,"40,00,000",500
4,29355,Uttar Pradesh,"Heritage Hospital, Varanasi",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,56100,0,0,150
4,29364,Karnataka,"Manipal Hosp, Rustum Bagh, BLR",DNBPMR,DNB Post MBBS,GEN,125000,"56,250",0,0,600
4,29372,Kerala,"KIMS, Trivandrum",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,57876,0,0,2000
4,29393,Jammu and Kashmir,"Govt Med Coll, Srinagar",PSYCHIATRY,AIQ,EWS,"35,750",59500,0,0,2150
4,29407,Kerala,"Apollo Adlux Hosp, Angamaly,KER",DNBFAMILY MEDICINE,DNB Post MBBS,GEN,125000,60000,0,0,300
4,29410,Jharkhand,"Shree Jagannath Hosp, Ranchi",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,56100,0,0,100
4,29411,Karnataka,"Narayana Hrudayalaya, Mysore",DGO(NBEMS),NBE Diploma,GEN,125000,"55,000",0,0,260
4,29432,Uttar Pradesh,"ChandraMother&Eye Care, Lucknow",DNBOPHTHALMOLOGY,DNB Post MBBS,GEN,125000,55000,0,0,40
4,29435,West Bengal,Midnapore Medical College,ANAESTHESIOLOGY,AIQ,GEN,"12,000",49884,3,"30,00,000",1051
4,29461,Madhya Pradesh,"Govt Med Coll, Datia",ANAESTHESIOLOGY,AIQ,OBC,"1,01,500",75444,1,1000000,540
4,29512,Karnataka,"Manipal Hospital,Ambalipura,BLR",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,"45,000",0,0,206
4,29518,Maharashtra,"Paediatric Surg Center, Sangli",DNBPAEDIATRIC SURGERY 6 YRS,DNB Post MBBS,GEN,125000,80000,0,0,-
4,29524,Telangana,"Govt Med Coll, Nizamabad",GENERAL SURGERY,AIQ,SC,"25,000",58289,1,2000000,500
4,29563,Madhya Pradesh,"Govt Med Coll, Ratlam",GENERAL MEDICINE,AIQ,SC,"1,01,500",75444,1,1000000,300
4,29657,Dadra and Nagar Haveli,"NAMO MERI Govt MedColl,Silvassa",ANAESTHESIOLOGY,AIQ,GEN,"11,25,000",50000,3,5000000,650
4,29724,Uttar Pradesh,"Apollomedics SS Hosp, Lucknow",DCH(NBEMS),NBE Diploma,GEN,125000,80000,0,0,300
4,29735,Tamil Nadu,"ShanmugaHosp(CancerInst),Salem",DNBEMERGENCY MEDICINE,DNB Post MBBS,GEN,125000,52451,0,0,151
4,29736,Telangana,"Yashoda SS Hosp,Malakpet, HYD",DCH(NBEMS),NBE Diploma,GEN,125000,58289,0,0,550
4,29771,Rajasthan,"Maitri Hospital, Kota,Rajasthan",DCH(NBEMS),NBE Diploma,GEN,125000,"40,000",0,0,160
4,29780,Jharkhand,"Rajendra IMS, Ranchi",GENERAL MEDICINE,AIQ,SC,1500,"1,00,770",3,"30,00,000",1754
4,29833,Tamil Nadu,"Dr Rela Inst, Chrompet,Chennai",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,50000,0,0,450
4,29846,Maharashtra,"Aditya Birla Mem Hosp, Pune",DLO(NBEMS),NBE Diploma,GEN,125000,86629,0,0,500
4,29891,Karnataka,"General Hosp, Pavagada",DCH(NBEMS),NBE Diploma,GEN,125000,"45,000",1,2000000,Info Not Available
4,29896,Andhra Pradesh,"MJNaiduSuperSpecHosp,Vijayawada",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"60,823",0,0,150
4,29943,Andhra Pradesh,"Rangaraya Med Coll, Kakinada",OPHTHALMOLOGY,AIQ,OBC,"48,600",60823,0,0,1450
4,29945,Chandigarh,"Govt MultSpec Hosp, Chandigarh",DNBENT,DNB Post MBBS,EWS,125000,"1,07,000",0,0,500
4,29962,Kerala,"KozhikodeDistCo-op,Eranhipalam",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,57876,0,0,175
4,29979,Gujarat,"NMVirani Wockhardt Hosp,Rajkot",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,100800,0,0,170
4,30004,Andhra Pradesh,"SV Med Coll, Tirupati",PAEDIATRICS,AIQ,SC,"48,600",60823,0,0,940
4,30046,Andhra Pradesh,"Dr Ramesh Cardiac Hosp, Guntur",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,60823,0,0,350
4,30116,West Bengal,"Medical College, Kolkata",DORTHO,AIQ,OBC,"12,000",49884,2,"20,00,000",2668
4,30214,Andhra Pradesh,"Andhra Med Coll, Vizag",RADIATION ONCOLOGY,AIQ,OBC,"48,600",60823,0,0,1030
4,30219,Rajasthan,"Govt Med Coll, Kota",ANAESTHESIOLOGY,AIQ,OBC,"12,812","82,800",2,"25,00,000",2581
4,30230,Uttar Pradesh,"Prakash Hosp & Trauma Cent, Mau",DNBORTHOPAEDICS,DNB Post MBBS,GEN,125000,"56,100",0,0,-
4,30251,Tamil Nadu,"Madurai Med Coll, Madurai",ANAESTHESIOLOGY,AIQ,EWS,"50,000","52,451",2,"40,00,000",3518
4,30320,Karnataka,"Belagavi IMS, Belagavi",ANAESTHESIOLOGY,AIQ,OBC,"1,24,150",56250,3,"50,00,000",1000
4,30358,Maharashtra,"Pandit Madan MMS Hosp,Mumbai,MH",DNBANAESTHESIOLOGY,DNB Post MBBS,GEN,125000,"75,144",0,0,210
4,30377,Tamil Nadu,Govt Thoothukudi Med Coll,ANAESTHESIOLOGY,AIQ,EWS,"50,000","52,451",2,"40,00,000",1212
