Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2023 5,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5
HP Private-StateQuota,GEN-GDO,Himachal Pradesh,"MMU, Solan",ANAESTHESIOLOGY,"₹19,31,600*","₹40,000",1,"₹10,00,000",720,-,752(2),-,-,-,922(1),-,-,-,-
HP Govt Quota,ST-GDO,Himachal Pradesh,"IGMC, Shimla",SPM,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,-,-,-,-,-,733(1),944(1),-,-,-
HP Private-StateQuota,SC-GDO,Himachal Pradesh,"MMU, Solan",PAEDIATRICS,"₹27,67,800*","₹40,000",1,"₹10,00,000",720,-,-,-,-,-,965(1),-,-,-,-
HP Priv All,GEN,Himachal Pradesh,"MMU, Solan",FORENSIC MEDICINE,"₹3,50,000*","₹40,000",1,"₹10,00,000",720,-,-,1162(1),-,-,981(1),-,-,-,-
HP Govt Quota,GEN,Himachal Pradesh,"RPG, Tanda",PHARMACOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,125(1),-,1110(1),-,-,308(1),1018(1),-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"LalBahShastri Govt Med, Mandi",MICROBIOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",500,-,-,-,-,-,1021(1),1021(1),-,-,-
HP Private-StateQuota,GEN-GDO,Himachal Pradesh,"MMU, Solan",OBG,"₹29,35,800*","₹40,000",1,"₹10,00,000",720,-,455(1),-,-,-,1032(1),-,-,-,-
HP Priv All,ST,Himachal Pradesh,"MMU, Solan",OBG,"₹29,35,800*","₹40,000",1,"₹10,00,000",720,-,-,-,-,-,1163(1),-,-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"RPG, Tanda",ANATOMY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,-,-,-,-,-,1167(1),-,-,-,-
HP Govt Quota,GEN-PHY,Himachal Pradesh,"IGMC, Shimla",OPHTHALMOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,-,-,-,-,-,1172(1),-,-,-,-
HP Priv All,ST,Himachal Pradesh,"MMU, Solan",ANAESTHESIOLOGY,"₹19,31,600*","₹40,000",1,"₹10,00,000",720,-,-,-,-,-,1181(1),-,-,-,-
HP Govt Quota,GEN-GDO,Himachal Pradesh,"IGMC, Shimla",ANATOMY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,-,-,1086(1),-,-,-,-,-,1388(1),1354(1)
HP Private-StateQuota,GEN,Himachal Pradesh,"MMU, Solan",FORENSIC MEDICINE,"₹3,50,000*","₹40,000",1,"₹10,00,000",720,-,-,-,-,-,-,-,-,1462(1),-
HP Private-StateQuota,GEN,Himachal Pradesh,"MMU, Solan",MICROBIOLOGY,"₹3,00,000*","₹40,000",1,"₹10,00,000",720,-,-,-,-,-,-,-,-,-,1485(1)
HP Priv All,GEN,Himachal Pradesh,"MMU, Solan",SPM,"₹3,50,000*","₹40,000",1,"₹10,00,000",720,112(2),-,1147(2),1166(1),-,1100(1),-,-,1387(1),1486(2)
HP Govt Quota,GEN-GDO,Himachal Pradesh,"IGMC, Shimla",DERMATOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,2(1),3(1),-,-,-,-,-,-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"IGMC, Shimla",ORTHOPAEDICS,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,12(1),24(1),-,-,-,-,-,-,-,-
HP Govt Quota,ST-GDO,Himachal Pradesh,"RPG, Tanda",DERMATOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,14(1),27(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN-GDO,Himachal Pradesh,"IGMC, Shimla",OPHTHALMOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,20(1),37(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN-GDO,Himachal Pradesh,"IGMC, Shimla",PSYCHIATRY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,32(2),44(1),-,-,-,-,-,-,-,-
HP Govt Quota,ST-GDO,Himachal Pradesh,"IGMC, Shimla",GENERAL MEDICINE,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,26(1),52(1),-,-,-,-,-,-,-,-
HP DNB Seats,GEN-GDO,Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBGENERAL MEDICINE,-,-,-,-,550,52(1),-,-,-,-,-,-,-,-,-
HP DNB Seats,GEN-GDO,Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBOBG,-,-,-,-,300,68(1),-,-,-,-,-,-,-,-,-
HP Govt Quota,ST-GDO,Himachal Pradesh,"RPG, Tanda",ANAESTHESIOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,37(1),69(1),-,-,-,-,-,-,-,-
HP Govt Quota,SC,Himachal Pradesh,"IGMC, Shimla",OBG,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,69(1),-,-,-,-,-,-,-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"IGMC, Shimla",GENERAL SURGERY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,40(2),77(2),-,-,-,-,-,-,-,-
HP Govt Quota,GEN-GDO,Himachal Pradesh,"RPG, Tanda",ENT,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,44(2),83(2),-,-,-,-,-,-,-,-
HP Govt Quota,GEN,Himachal Pradesh,"IGMC, Shimla",PSYCHIATRY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,-,91(1),-,-,-,-,-,-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"IGMC, Shimla",TBRD,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,-,94(1),-,-,-,-,-,-,-,-
HP Govt Quota,EWS,Himachal Pradesh,"IGMC, Shimla",PAEDIATRICS,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,41(1),109(1),-,-,-,-,-,-,-,-
HP Govt Quota,SC,Himachal Pradesh,"IGMC, Shimla",RADIO DIAGNOSIS,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,53(1),125(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN,Himachal Pradesh,"RPG, Tanda",ORTHOPAEDICS,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,25(1),84(1),131(1),-,-,-,-,-,-,-
HP Govt Quota,GEN,Himachal Pradesh,"IGMC, Shimla",PHYSIOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,138(1),-,-,-,-,-,-,-,-,-
HP Govt Quota,ST-GDO,Himachal Pradesh,"IGMC, Shimla",MICROBIOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,139(1),-,-,-,-,-,-,-,-,-
HP DNB Seats,SC-GDO,Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBPAEDIATRICS,-,-,-,-,300,144(1),-,-,-,-,-,-,-,-,-
HP Govt Quota,GEN,Himachal Pradesh,"RPG, Tanda",BIOCHEMISTRY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,157(1),-,-,-,-,-,-,-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"RPG, Tanda",OPHTHALMOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,89(1),164(1),140(1),-,-,-,-,-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"RPG, Tanda",PAEDIATRICS,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,76(1),140(1),164(1),-,-,-,-,-,-,-
HP DNB Seats,GEN-GDO,Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBOBG,-,-,-,-,550,90(1),166(1),-,-,-,-,-,-,-,-
HP DNB Seats,GEN,Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBGENERAL SURGERY,-,-,-,-,550,73(1),172(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN-GDO,Himachal Pradesh,"IGMC, Shimla",SPM,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,-,177(1),-,-,-,-,-,-,-,-
HP DNB Seats,SC-GDO,Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBTBRD,-,-,-,-,550,191(1),-,-,-,-,-,-,-,-,-
HP DNB Seats,SC-GDO,Himachal Pradesh,"Pt JN Govt Med Coll, Chamba",DNBGENERAL MEDICINE,-,-,-,-,324,193(1),-,-,-,-,-,-,-,-,-
HP Govt Quota,GEN,Himachal Pradesh,"IGMC, Shimla",PATHOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,61(1),198(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN-GDO,Himachal Pradesh,"RPG, Tanda",PATHOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,107(2),207(2),-,-,-,-,-,-,-,-
HP DNB Seats,GEN,Himachal Pradesh,"Pt JN Govt Med Coll, Chamba",DNBGENERAL MEDICINE,-,-,-,-,324,-,209(1),-,-,-,-,-,-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"IGMC, Shimla",ENT,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,110(1),213(1),-,-,-,-,-,-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"RPG, Tanda",PHARMACOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,214(1),-,-,-,-,-,-,-,-,-
HP DNB Seats,GEN,Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBPAEDIATRICS,-,-,-,-,300,-,223(1),-,-,-,-,-,-,-,-
HP DNB Seats,GEN,Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBGENERAL SURGERY,-,-,-,-,300,49(1),121(1),121(1),223(1),-,-,-,-,-,-
HP DNB Seats,GEN-GDO,Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBTBRD,-,-,-,-,550,-,228(1),-,-,-,-,-,-,-,-
HP DNB Seats,GEN-GDO,Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBANAESTHESIOLOGY,-,-,-,-,550,102(1),229(1),-,-,-,-,-,-,-,-
HP DNB Seats,GEN-GDO,Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBPAEDIATRICS,-,-,-,-,300,-,-,229(1),-,-,-,-,-,-,-
HP Govt Quota,ST,Himachal Pradesh,"RPG, Tanda",OBG,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,99(1),234(1),-,-,-,-,-,-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"IGMC, Shimla",SPM,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,190(1),246(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN-GDO,Himachal Pradesh,"IGMC, Shimla",FORENSIC MEDICINE,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,101(1),247(1),-,-,-,-,-,-,-,-
HP Govt Quota,ST,Himachal Pradesh,"Govt Med Coll, Nahan",SPM,"₹39,000*","₹40,000*",3*,"₹40,00,000*",Info Not Available,-,280(1),-,-,-,-,-,-,-,-
HP DNB Seats,GEN,Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBOBG,-,-,-,-,300,-,-,283(1),285(1),-,-,-,-,-,-
HP Govt Quota,SC,Himachal Pradesh,"RPG, Tanda",PAEDIATRICS,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,-,288(1),-,-,-,-,-,-,-,-
HP DNB Seats,GEN,Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBANAESTHESIOLOGY,-,-,-,-,300,-,299(1),-,-,-,-,-,-,-,-
HP Govt Quota,ST,Himachal Pradesh,"IGMC, Shimla",RADIO DIAGNOSIS,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,30(1),307(1),-,-,-,-,-,-,-,-
HP Govt Quota,EWS,Himachal Pradesh,"IGMC, Shimla",OPHTHALMOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,68(1),395(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN-GDO,Himachal Pradesh,"RPG, Tanda",BIOCHEMISTRY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,-,418(1),429(1),-,-,-,-,-,-,-
HP Govt Quota,ST-GDO,Himachal Pradesh,"Govt Med Coll, Nahan",SPM,"₹39,000*","₹40,000*",3*,"₹40,00,000*",Info Not Available,-,447(1),-,-,-,-,-,-,-,-
HP Private-StateQuota,GEN-GDO,Himachal Pradesh,"MMU, Solan",PAEDIATRICS,"₹27,67,800*","₹40,000",1,"₹10,00,000",720,186(1),471(2),-,-,-,-,-,-,-,-
HP Govt Quota,ST,Himachal Pradesh,"RPG, Tanda",ANAESTHESIOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,-,489(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN,Himachal Pradesh,"RPG, Tanda",MICROBIOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,134(1),490(1),-,-,-,-,-,-,-,-
HP Govt Quota,ST,Himachal Pradesh,"IGMC, Shimla",OBG,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,-,-,501(1),-,-,-,-,-,-,-
HP Private-StateQuota,SC-GDO,Himachal Pradesh,"MMU, Solan",GENERAL MEDICINE,"₹28,99,600*","₹40,000",1,"₹10,00,000",720,201(1),521(1),-,-,-,-,-,-,-,-
HP DNB Seats,EWS,Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBGENERAL MEDICINE,-,-,-,-,300,170(1),525(1),-,-,-,-,-,-,-,-
HP DNB Seats,SC-GDO,Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBPAEDIATRICS,-,-,-,-,550,-,-,-,549(1),-,-,-,-,-,-
HP Priv All,GEN-GDO,Himachal Pradesh,"MMU, Solan",TBRD,"₹23,47,800*","₹40,000",1,"₹10,00,000",720,212(1),551(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN-GDO,Himachal Pradesh,"RPG, Tanda",PHARMACOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,-,558(2),-,563(1),-,-,-,-,-,-
HP DNB Seats,SC-GDO,Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBGENERAL MEDICINE,-,-,-,-,550,-,297(1),571(1),-,-,-,-,-,-,-
HP Govt Quota,EWS,Himachal Pradesh,"IGMC, Shimla",PATHOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,143(1),602(1),-,-,-,-,-,-,-,-
HP Govt Quota,SC,Himachal Pradesh,"RPG, Tanda",ANAESTHESIOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,127(2),605(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN-GDO-PHY,Himachal Pradesh,"IGMC, Shimla",PAEDIATRICS,"₹39,000*","₹40,000*",3*,"₹40,00,000*",1031,224(1),636(1),-,-,-,-,-,-,-,-
HP Govt Quota,GEN,Himachal Pradesh,"LalBahShastri Govt Med, Mandi",PHARMACOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",500,-,658(1),-,-,-,-,-,-,-,-
HP Priv All,GEN,Himachal Pradesh,"MMU, Solan",OPHTHALMOLOGY,"₹27,67,800*","₹40,000",1,"₹10,00,000",720,-,671(1),-,-,-,-,-,-,-,-
HP Govt Quota,SC,Himachal Pradesh,"RPG, Tanda",OBG,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,-,-,680(1),-,-,-,-,-,-,-
HP DNB Seats,SC,Himachal Pradesh,"Dr Radhakrishnan GMC, Hamirpur",DNBOBG,-,-,-,-,300,-,682(1),-,-,-,-,-,-,-,-
HP DNB Seats,ST-GDO,Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBPAEDIATRICS,-,-,-,-,550,97(1),184(1),714(1),-,-,-,-,-,-,-
HP DNB Seats,ST,Himachal Pradesh,"Lal Bah Shastri Govt Med,Mandi",DNBANAESTHESIOLOGY,-,-,-,-,550,-,-,717(1),-,-,-,-,-,-,-
HP Private-StateQuota,GEN,Himachal Pradesh,"MMU, Solan",ENT,"₹19,31,600*","₹40,000",1,"₹10,00,000",720,-,-,729(1),-,-,-,-,-,-,-
HP Private-StateQuota,GEN-GDO,Himachal Pradesh,"MMU, Solan",FORENSIC MEDICINE,"₹3,50,000*","₹40,000",1,"₹10,00,000",720,124(1),751(1),-,-,-,-,-,-,-,-
HP Priv All,ST,Himachal Pradesh,"MMU, Solan",GENERAL MEDICINE,"₹28,99,600*","₹40,000",1,"₹10,00,000",720,-,770(1),-,-,-,-,-,-,-,-
HP Private-StateQuota,GEN-GDO,Himachal Pradesh,"MMU, Solan",PATHOLOGY,"₹15,95,000*","₹40,000",1,"₹10,00,000",720,-,-,831(1),-,-,-,-,-,-,-
HP Private-StateQuota,GEN,Himachal Pradesh,"MMU, Solan",ORTHOPAEDICS,"₹27,67,800*","₹40,000",1,"₹10,00,000",720,176(1),586(1),836(1),-,-,-,-,-,-,-
HP DNB Seats,GEN-GDO,Himachal Pradesh,"Dr Rajendra Prasad GMC, Tanda",DNBPHYSIOLOGY,-,-,-,-,600,160(1),-,839(1),-,-,-,-,-,-,-
HP Private-StateQuota,GEN-GDO,Himachal Pradesh,"MMU, Solan",PHARMACOLOGY,"₹3,00,000*","₹40,000",1,"₹10,00,000",720,-,-,854(1),-,-,-,-,-,-,-
HP Priv All,GEN,Himachal Pradesh,"MMU, Solan",ENT,"₹19,31,600*","₹40,000",1,"₹10,00,000",720,-,-,-,855(1),-,-,-,-,-,-
HP Priv All,GEN-GDO,Himachal Pradesh,"MMU, Solan",GENERAL MEDICINE,"₹28,99,600*","₹40,000",1,"₹10,00,000",720,-,-,895(1),-,-,-,-,-,-,-
HP Priv All,SC-GDO,Himachal Pradesh,"MMU, Solan",FORENSIC MEDICINE,"₹3,50,000*","₹40,000",1,"₹10,00,000",720,-,-,1096(1),-,-,-,-,-,-,-
HP Priv All,GEN-GDO,Himachal Pradesh,"MMU, Solan",PATHOLOGY,"₹15,95,000*","₹40,000",1,"₹10,00,000",720,-,-,1104(1),-,-,-,-,-,-,-
HP Govt Quota,SC-GDO,Himachal Pradesh,"RPG, Tanda",MICROBIOLOGY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,134(1),747(1),1112(1),-,-,-,-,-,-,-
HP Priv All,GEN-GDO,Himachal Pradesh,"MMU, Solan",ANAESTHESIOLOGY,"₹19,31,600*","₹40,000",1,"₹10,00,000",720,-,-,1114(1),-,-,-,-,-,-,-
HP Govt Quota,GEN,Himachal Pradesh,"RPG, Tanda",ANATOMY,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,-,-,1156(1),-,-,-,-,-,-,-
HP Govt Quota,GEN,Himachal Pradesh,"RPG, Tanda",FORENSIC MEDICINE,"₹39,000*","₹40,000*",3*,"₹40,00,000*",802,91(1),670(1),1184(1),-,-,-,-,-,-,-
HP Priv All,SC-GDO,Himachal Pradesh,"MMU, Solan",MICROBIOLOGY,"₹3,00,000*","₹40,000",1,"₹10,00,000",720,-,-,-,-,1197(1),-,-,-,-,-
HP Private-StateQuota,GEN-GDO,Himachal Pradesh,"MMU, Solan",MICROBIOLOGY,"₹3,00,000*","₹40,000",1,"₹10,00,000",720,-,-,-,1206(1),-,-,-,-,-,-
HP Priv All,GEN,Himachal Pradesh,"MMU, Solan",MICROBIOLOGY,"₹3,00,000*","₹40,000",1,"₹10,00,000",720,-,-,-,1215(1),-,-,-,-,-,-
HP Priv All,GEN,Himachal Pradesh,"MMU, Solan",BIOCHEMISTRY,"₹3,00,000*","₹40,000",1,"₹10,00,000",720,-,-,-,1232(2),-,-,-,-,-,-
