Quota,Category,State,Institute,Course,Fee,Stipend Year 1,Bond Years,Bond Penalty,Beds,CR 2023 1,CR 2023 2,CR 2023 3,CR 2023 4,CR 2024 1,CR 2024 2,CR 2024 3,CR 2024 4,CR 2024 5,CR 2024 6
JK Govt Quota,ST-I,Jammu and Kashmir,"Gove Med Coll, Jammu",PAEDIATRICS,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,-,-,306(1),492(1),-,-,-,-
JK Priv-Mgmt Quota,MQ,Jammu and Kashmir,"ASCOMS, Jammu",ENT,"₹12,15,000*","₹45,560",0,₹0,507,455(1),589(1),-,-,507(1),-,-,-,-,-
JK Govt Quota,STK,Jammu and Kashmir,"Govt Med Coll, Srinagar",GENERAL MEDICINE,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,260(1),514(1),-,-,-,-
JK Priv-Hindu Min.,HM,Jammu and Kashmir,"ASCOMS, Jammu",PSYCHIATRY,"₹12,15,000*","₹45,560",0,₹0,507,-,549(1),-,-,-,524(1),-,-,-,-
JK Govt Quota,STL,Jammu and Kashmir,"Govt Med Coll, Srinagar",OBG,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,371(1),535(1),-,-,-,-
JK Govt Quota,EWS,Jammu and Kashmir,"Govt Med Coll, Srinagar",PSYCHIATRY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,547(1),-,-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Gove Med Coll, Jammu",PATHOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,533(3),-,-,-,-,550(2),-,-
JK Govt Quota,EWS,Jammu and Kashmir,"Govt Med Coll, Srinagar",ORTHOPAEDICS,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,559(1),-,-,-,-,-
JK Priv-Hindu Min.,HM,Jammu and Kashmir,"ASCOMS, Jammu",ANAESTHESIOLOGY,"₹12,15,000*","₹45,560",0,₹0,507,-,600(1),-,-,-,581(1),-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",PATHOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,-,-,-,590(2),-,-
JK Govt Quota,OBC,Jammu and Kashmir,"Gove Med Coll, Jammu",ANAESTHESIOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,-,-,592(2),-,-,-,-,-
JK Govt Quota,EWS,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",RADIATION ONCOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,594(1),-,-,-,-,-
JK Govt Quota,CDP,Jammu and Kashmir,"Gove Med Coll, Jammu",PATHOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,-,-,-,-,-,605(1),-,-
JK Govt Quota,ST-I,Jammu and Kashmir,"Govt Med Coll, Srinagar",GENERAL SURGERY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,382(1),628(1),-,-,-,-
JK Govt Quota,ST-I,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",ANAESTHESIOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,632(1),-,-,-,-,-
JK Priv-NRI,NRI,Jammu and Kashmir,"ASCOMS, Jammu",GENERAL MEDICINE,"₹21,97,500*","₹45,560",0,₹0,507,-,642(1),-,-,-,641(1),-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Govt Med Coll, Srinagar",PATHOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,474(4),-,-,-,-,647(4),-,-
JK Govt Quota,STK,Jammu and Kashmir,"Govt Med Coll, Srinagar",PSYCHIATRY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,651(1),-,-,-,-,-
JK Govt Quota,OBC,Jammu and Kashmir,"Gove Med Coll, Jammu",ENT,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,-,-,654(3),-,-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",SPM,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,485(1),-,-,-,-,659(1),-,-
JK Govt Quota,OM,Jammu and Kashmir,"Gove Med Coll, Jammu",IHBT,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,400(1),-,-,-,-,690(2),-,-
JK Govt Quota,OBC,Jammu and Kashmir,"Govt Med Coll, Srinagar",RADIATION ONCOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,706(1),-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Gove Med Coll, Jammu",ORTHOPAEDICS,"₹25,000*","₹59,500",0*,₹0*,1700,395(2),423(1),644(1),-,552(1),713(1),-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Govt Med Coll, Srinagar",ENT,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,731(2),-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Govt Med Coll, Srinagar",OPHTHALMOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,737(1),-,-,-,-,-
JK Govt Quota,ST-II,Jammu and Kashmir,"Govt Med Coll, Srinagar",PSYCHIATRY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,751(1),-,-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Govt Med Coll, Srinagar",SPM,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,628(4),-,-,-,-,754(4),-,-
JK Govt Quota,ST-I,Jammu and Kashmir,"Govt Med Coll, Srinagar",OPHTHALMOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,769(1),770(1),-,-,-,-
JK Priv-NRI,NRI,Jammu and Kashmir,"ASCOMS, Jammu",GENERAL SURGERY,"₹21,97,500*","₹45,560",0,₹0,507,-,-,965(1),-,-,777(1),-,-,-,-
JK Govt Quota,OBC,Jammu and Kashmir,"Govt Med Coll, Srinagar",PSYCHIATRY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,791(1),-,-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Gove Med Coll, Jammu",SPM,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,846(2),-,-,-,-,799(2),-,-
JK Govt Quota,OM,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",DIHBT,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,472(1),-,879(1),-,-,-,-,801(1),-,-
JK Govt Quota,SC,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",ANAESTHESIOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,807(1),-,-,-,807(2),714(1),-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",MICROBIOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,569(2),-,-,-,-,811(2),-,-
JK Govt Quota,OBC,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",ANAESTHESIOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,818(1),-,-,-,-,-
JK Govt Quota,ST-II,Jammu and Kashmir,"Govt Med Coll, Srinagar",OPHTHALMOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,649(1),822(1),-,-,-,-
JK Govt Quota,ST-I,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",OPHTHALMOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,492(1),828(1),-,-,-,-
JK Govt Quota,OBC,Jammu and Kashmir,"Gove Med Coll, Jammu",ORTHOPAEDICS,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,-,-,475(2),829(1),-,-,-,-
JK Govt Quota,ALC/IB,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,892(1),903(1),-,-,832(1),-,-,-,-,-
JK Priv-Govt Quota,OM,Jammu and Kashmir,"ASCOMS, Jammu",PHARMACOLOGY,"₹12,15,000*","₹45,560",0,₹0,507,856(2),-,-,-,837(2),-,-,-,-,-
JK Priv-Mgmt Quota,MQ,Jammu and Kashmir,"ASCOMS, Jammu",PHARMACOLOGY,"₹12,15,000*","₹45,560",0,₹0,507,870(1),-,-,-,850(1),-,-,-,-,-
JK Govt Quota,OBC,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",HOSPITAL ADMINISTRATION,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,867(1),-,-,-,-,-
JK Govt Quota,CDP,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",RADIATION ONCOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,880(1),-,-,-,-,-
JK Govt Quota,EWS,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,920(1),-,-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Govt Med Coll, Srinagar",MICROBIOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,881(7),-,-,-,-,929(7),-,-
JK Govt Quota,STL,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",GENERAL SURGERY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,164(1),932(1),-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Gove Med Coll, Jammu",MICROBIOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,884(1),-,-,-,-,945(1),-,-
JK Priv-NRI,NRI,Jammu and Kashmir,"ASCOMS, Jammu",OPHTHALMOLOGY,"₹21,97,500*","₹45,560",0,₹0,507,-,-,-,-,-,954(1),-,-,-,-
JK Govt Quota,ST-I,Jammu and Kashmir,"Gove Med Coll, Jammu",PATHOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,-,-,966(1),-,-,-,-,-
JK Priv-Govt Quota,OM,Jammu and Kashmir,"ASCOMS, Jammu",ANATOMY,"₹12,15,000*","₹45,560",0,₹0,507,751(2),-,-,-,983(2),-,-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Govt Med Coll, Srinagar",PHARMACOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,899(3),-,-,-,-,994(3),-,-
JK Govt Quota,ST-II,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",HOSPITAL ADMINISTRATION,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,1017(1),-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Gove Med Coll, Jammu",SPM,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,-,-,-,1026(1),-,-,-,-
JK Govt Quota,STL,Jammu and Kashmir,"Govt Med Coll, Srinagar",ORTHOPAEDICS,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,617(2),1027(2),-,-,-,-
JK Priv-Mgmt Quota,MQ,Jammu and Kashmir,"ASCOMS, Jammu",ANATOMY,"₹12,15,000*","₹45,560",0,₹0,507,887(1),-,-,-,1037(1),-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Govt Med Coll, Srinagar",GENERAL SURGERY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,478(1),637(1),-,1040(1),-,-
JK Priv-Govt Quota,OM,Jammu and Kashmir,"ASCOMS, Jammu",PHYSIOLOGY,"₹12,15,000*","₹45,560",0,₹0,507,-,-,980(1),-,1050(2),-,-,-,-,-
JK Priv-Hindu Min.,HM,Jammu and Kashmir,"ASCOMS, Jammu",ENT,"₹12,15,000*","₹45,560",0,₹0,507,-,658(1),715(1),-,-,577(1),-,853(1),1053(1),-
JK Govt Quota,SC,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",HOSPITAL ADMINISTRATION,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,1059(1),-,-,-,-,-
JK Priv-Mgmt Quota,MQ,Jammu and Kashmir,"ASCOMS, Jammu",PHYSIOLOGY,"₹12,15,000*","₹45,560",0,₹0,507,-,-,-,-,1061(1),-,-,-,-,-
JK Govt Quota,OBC,Jammu and Kashmir,"Gove Med Coll, Jammu",PATHOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,-,-,1079(1),-,-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Gove Med Coll, Jammu",PHARMACOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,963(2),-,-,-,-,1083(3),-,-
JK Govt Quota,OM,Jammu and Kashmir,"Govt Med Coll, Srinagar",PHYSIOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,931(4),-,69(1),-,-,1085(4),-,-
JK Govt Quota,ST-II,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",PATHOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,-,-,1085(1),-,-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANATOMY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,1017(6),1025(3),-,-,-,1115(6),1123(1),-
JK Govt Quota,OBC,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,-,-,-,-,928(2),-,-,-,-,1139(1)
JK Govt Quota,OM,Jammu and Kashmir,"Gove Med Coll, Jammu",PHYSIOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,981(3),-,-,-,-,1146(3),-,-
JK Govt Quota,OM,Jammu and Kashmir,"Gove Med Coll, Jammu",ANATOMY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,1033(1),-,-,-,-,1180(3),-,-
JK Priv-Mgmt Quota,MQ,Jammu and Kashmir,"ASCOMS, Jammu",BIOCHEMISTRY,"₹12,15,000*","₹45,560",0,₹0,507,-,-,-,-,-,-,-,-,-,1213(1)
JK Govt Quota,STL,Jammu and Kashmir,"Govt Med Coll, Srinagar",DERMATOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,42(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",DERMATOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,61(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Gove Med Coll, Jammu",OBG,"₹25,000*","₹59,500",0*,₹0*,1700,205(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,OSC,Jammu and Kashmir,"Govt Med Coll, Srinagar",OBG,"₹35,750*","₹59,500",0*,₹0*,2150,212(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,CDP,Jammu and Kashmir,"Gove Med Coll, Jammu",ENT,"₹25,000*","₹59,500",0*,₹0*,1700,231(2),-,-,-,-,-,-,-,-,-
JK Govt Quota,EWS,Jammu and Kashmir,"Govt Med Coll, Srinagar",OBG,"₹35,750*","₹59,500",0*,₹0*,2150,273(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Gove Med Coll, Jammu",OPHTHALMOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,229(1),274(1),-,-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",ANAESTHESIOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,281(3),229(1),-,-,-,-,-,-,-,-
JK Govt Quota,OM,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",RADIATION ONCOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,294(1),-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Gove Med Coll, Jammu",ANAESTHESIOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,329(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,PSP,Jammu and Kashmir,"Govt Med Coll, Srinagar",ORTHOPAEDICS,"₹35,750*","₹59,500",0*,₹0*,2150,341(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,OSC,Jammu and Kashmir,"Govt Med Coll, Srinagar",OPHTHALMOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,388(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,443(8),300(2),-,-,-,-,-,-,-,-
JK Govt Quota,OSC,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",ORTHOPAEDICS,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,459(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,CDP,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",PATHOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,471(1),-,-,-,-,-,-,-,-
JK Govt Quota,ALC/IB,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",PSYCHIATRY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,493(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,CDP,Jammu and Kashmir,"Govt Med Coll, Srinagar",PATHOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,499(1),530(1),-,-,-,-,-,-,-,-
JK Govt Quota,OSC,Jammu and Kashmir,"Govt Med Coll, Srinagar",GENERAL SURGERY,"₹35,750*","₹59,500",0*,₹0*,2150,557(2),-,-,-,-,-,-,-,-,-
JK Govt Quota,STK,Jammu and Kashmir,"Govt Med Coll, Srinagar",ENT,"₹35,750*","₹59,500",0*,₹0*,2150,569(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,PSP,Jammu and Kashmir,"Gove Med Coll, Jammu",ANAESTHESIOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,577(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",RADIATION ONCOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,596(2),-,-,-,-,-,-,-,-,-
JK Govt Quota,STK,Jammu and Kashmir,"Govt Med Coll, Srinagar",OPHTHALMOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,555(2),603(1),-,-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Gove Med Coll, Jammu",PATHOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,610(1),534(1),-,-,-,-,-,-,-,-
JK Govt Quota,PSP,Jammu and Kashmir,"Gove Med Coll, Jammu",ENT,"₹25,000*","₹59,500",0*,₹0*,1700,617(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",ORTHOPAEDICS,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,406(1),627(1),-,-,-,-,-,-,-,-
JK Govt Quota,ST,Jammu and Kashmir,"Gove Med Coll, Jammu",OPHTHALMOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,572(1),628(1),-,-,-,-,-,-,-,-
JK Govt Quota,ST,Jammu and Kashmir,"Gove Med Coll, Jammu",PAEDIATRICS,"₹25,000*","₹59,500",0*,₹0*,1700,200(1),466(1),635(1),-,-,-,-,-,-,-
JK Govt Quota,STL,Jammu and Kashmir,"Gove Med Coll, Jammu",ENT,"₹25,000*","₹59,500",0*,₹0*,1700,637(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",RADIATION ONCOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,645(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Govt Med Coll, Srinagar",PSYCHIATRY,"₹35,750*","₹59,500",0*,₹0*,2150,591(2),645(1),-,-,-,-,-,-,-,-
JK Govt Quota,PSP-P,Jammu and Kashmir,"Govt Med Coll, Srinagar",PSYCHIATRY,"₹35,750*","₹59,500",0*,₹0*,2150,647(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,SP,Jammu and Kashmir,"Gove Med Coll, Jammu",PATHOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,651(2),571(1),-,-,-,-,-,-,-,-
JK Govt Quota,ST,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",GENERAL SURGERY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,466(1),512(1),681(1),-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",PATHOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,681(2),622(2),180(1),-,-,-,-,-,-,-
JK Govt Quota,ST,Jammu and Kashmir,"Govt Med Coll, Srinagar",ORTHOPAEDICS,"₹35,750*","₹59,500",0*,₹0*,2150,535(1),-,706(1),-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",SPM,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,740(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,PSP,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,745(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Govt Med Coll, Srinagar",RADIATION ONCOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,457(1),-,763(1),-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Gove Med Coll, Jammu",SPM,"₹25,000*","₹59,500",0*,₹0*,1700,-,781(1),-,-,-,-,-,-,-,-
JK Govt Quota,EWS,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",ANAESTHESIOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,790(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,EWS,Jammu and Kashmir,"Govt Med Coll, Srinagar",GENERAL SURGERY,"₹35,750*","₹59,500",0*,₹0*,2150,-,790(1),-,-,-,-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",GENERAL SURGERY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,296(2),792(2),-,-,-,-,-,-,-,-
JK Govt Quota,ST,Jammu and Kashmir,"Govt Med Coll, Srinagar",ANAESTHESIOLOGY,"₹35,750*","₹59,500",0*,₹0*,2150,805(2),794(1),-,-,-,-,-,-,-,-
JK Govt Quota,ST,Jammu and Kashmir,"Gove Med Coll, Jammu",ANAESTHESIOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,628(1),805(1),-,-,-,-,-,-,-,-
JK Govt Quota,STK,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",GENERAL SURGERY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,369(1),838(1),-,-,-,-,-,-,-,-
JK Govt Quota,EWS,Jammu and Kashmir,"Gove Med Coll, Jammu",GENERAL SURGERY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,887(1),-,-,-,-,-,-,-
JK Govt Quota,OSC,Jammu and Kashmir,"Gove Med Coll, Jammu",PATHOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,895(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,STL,Jammu and Kashmir,"Govt Med Coll, Srinagar",ENT,"₹35,750*","₹59,500",0*,₹0*,2150,506(1),900(1),-,-,-,-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Gove Med Coll, Jammu",PHARMACOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,901(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,ST,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",ANAESTHESIOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,794(4),902(1),-,-,-,-,-,-,-,-
JK Govt Quota,ALC/IB,Jammu and Kashmir,"Gove Med Coll, Jammu",SPM,"₹25,000*","₹59,500",0*,₹0*,1700,903(1),-,-,-,-,-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Govt Med Coll, Srinagar",ORTHOPAEDICS,"₹35,750*","₹59,500",0*,₹0*,2150,545(2),640(1),920(1),-,-,-,-,-,-,-
JK Priv-NRI,NRI,Jammu and Kashmir,"ASCOMS, Jammu",PSYCHIATRY,"₹21,97,500*","₹45,560",0,₹0,507,-,-,933(1),-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",HOSPITAL ADMINISTRATION,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,267(1),-,952(1),-,-,-,-,-,-,-
JK Govt Quota,OSC,Jammu and Kashmir,"Gove Med Coll, Jammu",IHBT,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,964(1),-,-,-,-,-,-,-
JK Govt Quota,SC,Jammu and Kashmir,"Gove Med Coll, Jammu",PHYSIOLOGY,"₹25,000*","₹59,500",0*,₹0*,1700,-,-,1003(1),-,-,-,-,-,-,-
JK Govt Quota,STK,Jammu and Kashmir,"Govt Med Coll, Srinagar",DDVL,"₹28,188*","₹59,500",0*,₹0*,2150,603(1),-,1019(1),-,-,-,-,-,-,-
JK Govt Quota,RBA,Jammu and Kashmir,"Sher-I-Kashmir, Srinagar",MICROBIOLOGY,"₹11,000*","₹82,000",0*,₹0*,Info Not Available,-,-,1027(1),-,-,-,-,-,-,-
